id,popularity,followers.total
1OBizG9nrnHJkrL9NjnWYN,63,266037
0P0tSyx4VlaklXxKDDp1ow,28,59
1MAUqH0haKBYbjpknTfreY,57,244191
2g29HKXP3EDEP0mFMw1HTw,20,14
5Q5WdRs96HgbxdVIfhHqt2,52,105130
27szsMQxZzAUJrm5BmhaNY,42,20398
5t28BP42x2axFnqOOMg3CM,78,5300556
3MZsBdqDrRTJihTHQrO6Dq,84,5425047
1VAc90Avnm4J5j2cYu5RVB,46,8852
4TzVVyHE0QPx5f8e4AQfZ8,10,571
7B3VtrwB07N9ACvSe4kvU5,36,27570
4TvEx3QxTDbOBf5XgfNPiU,28,13168
1r1Ugmy3z4r3lrsxurxBDx,41,85118
4GQ48kaghndBko3ZHweQSc,31,59289
16KI2UCr4sedXMZnBghRsI,0,33
2jPZMiD3iOuqGD9VLVapNv,46,13785
3oSJ7TBVCWMDMiYjXNiCKE,79,3887708
4tvbo17gXpYgSr8sTlkaby,44,27776
6Uh8uJyN9g7oFjDK16nJgb,68,650025
2D4FOOOtWycb3Aw9nY5n3c,67,779804
5ADo6yIOeD8LJglejYcuen,52,476436
5Yo5iU2nf4H41waPl4ZnS1,72,1081304
404oLEm20rXDCHi61f6uvg,48,15473
1WZLwWeyceTN1Kr7jFNrQ3,27,7
22099GssG7Ood0d5UIh2wo,55,123002
0ntVZReCfBFQctUiiaTaeu,60,189852
5me0Irg2ANcsgc93uaYrpb,82,7252015
7dOBabd5O4CvKrg4iriHTM,72,1886541
0n4a5imdLBN24fIrBWoqrv,65,442943
4m53kPdPFJpnF0qcJqfwNB,60,154953
49PPHx2WvBFfsk6RKE0lCi,46,647
58RMTlPJKbmpmVk1AmRK3h,47,19137
0bIoVDzI4BefNfAQid4nox,36,6560
1yPxhYU2w6xPFY2jpkzyCI,0,403
1cjddO4yaU13OzgomZYDA7,41,3757
23vfkCmq0qQg4X9xQW2I9X,0,3
4ZvaqTTKRSOdPsuNBU9kSO,53,3678
4XkhEirR2JZT4fncyOxxtf,53,283429
1sSNEFQnkgA3BSmmyQSIyZ,15,389
2fdugjsHrxQdQsgUz8KqMo,33,841
0VVcNn1Z28Dah2fHQVO95W,34,217
5EMfTDu7Ppuf5a3sN2ac1d,42,62
1fffAKY0J4LqoDLsQ4NRml,0,425
0fyEIMpeJ2vjGDFCL9ylir,33,17189
11iQCRz636WFdHj42qxAF6,66,270601
780z5aP7EUHfDT6Q5YERKL,54,161236
0kObWap02DEg9EAJ3PBxzf,68,750290
42kqrRBv5w8D9Z3Ci6zfqA,28,7941
265VXAmRPgdbPBw4KCRk68,31,3681
1mFX1QlezK1lNPKQJkhwWb,60,1239586
2HOMW1liAxI3URnEq95SMS,65,455920
7fMhppMTr3ElTOEJqSbkEq,54,88782
1vyhD5VmyZ7KMfW5gqLgo5,94,32463207
0yf0ZcNQ5j7UGfwyY10ybV,11,2
1Yk3A7cwqCkruY0cn497AU,18,359
2w9zwq3AktTeYYMuhMjju8,74,1075885
4rc8nzClXj7sUjvsHVg6AD,66,49026
5aCXTkqnHJtfDrqKvcrZKG,36,245
4aGtKeoraRc65OGs9mklU8,48,26316
4VkqlQl3hGhxjchI34xp2V,50,9218
3AMxH9QIPZbK8ND8C9j4Ss,59,2201494
2jkl2xJVm71azWAgZKyf42,65,1788170
0dfex4kZyUbI489BMy0fqK,50,13780
74D1UgRzMhTSPz698exXmR,59,154004
2Ve76xf8WEVRRfanpQHgLs,46,12218
4JqXzwlG1WAEVasyZQMu2X,1,51
05dG9pMLRWenxzvSmefE6U,58,1307
0T2sGLJKge2eaFmZJxX7sq,60,293999
5CUXWZ485yE6im34MWIvoj,41,3057
6r5Vj3DJwRNxYPjclpq4am,49,509
17A2Gl9tJVquOhJWhpFJLW,5,4656
0SWtMcmZLgP04Kj5x0eCxa,51,20648
23wEWD21D4TPYiJugoXmYb,74,3767878
2l0Ol9ASKE7E196nHpblB7,65,247080
31ACkQCBFwLQGxN8MwfSrO,48,50164
3ghCvruix2FYZ81DHRlOt1,56,212947
5HC7Qt5MiyPfoOTNK3uf5a,0,806
14RscV8jZp2WBjJMr3SNK9,31,6
5wqG9gx3gCWYoSkr0jBp14,4,14
3sE3971KYAw7t9ENx8Eqwk,55,33732
1ouSkfNp4WgTmwNqCQp3FZ,34,1010
4YJo8C4fQjZXRewIuH6rnc,35,4624
5B08rGb3FZKEEhNdsyQV8T,32,1038
112OOUPY3pq7Hr35s3po6E,51,2085
0eXGbuvMWBpHQ5GE56OCq2,35,14041
3195r71MwGV0HwomKeIdxD,28,2109
118OwtHPdC5az020NjWgoV,33,6729
4I69gd5kCrEHi7DL6K2qwz,21,5231
2EOBxJvUOYf901NwU0KKVN,40,38152
4AFUtRGh4gJb1mWNTtN0Ha,52,569
4C3ZoiafZ1vOv09kAKHLSf,41,6626
41ESHLayJ5sDKjAOv6cMhe,74,2738878
2aV2tpJtR55vg19SxBJvNs,48,10775
7GacyaFUp0qkEJglERX9N7,63,434474
6vWDO969PvNqNYHIOW5v0m,87,30329596
2EAzv92ciNtTm5DkGSYXH2,50,290289
33NVpKoXjItPwUJTMZIOiY,68,267918
6ZljcryqS8J2qfD8U4B3KA,0,10
5B8ApeENp4bE4EE3LI8jK2,71,2576985
7BZ5xQ5f3seQRI2fTpgCIT,36,3286
72nLe76yBFSlP6VBzME358,67,305799
1McMsnEElThX1knmY4oliG,91,13739421
00CLyjzrPw7J4MYF3csaD4,19,177
0EYHQ37GdgalVwXOyJ5kla,29,635
3O22eV6QHIReAwEP6uCaEP,37,3584
3AIPhNgeF9S1Kyg9Yy3UQW,69,709707
6vclJnUiJ9D7IW0OP54MFT,54,22883
0cRXFRbq7wk9jeMO47rVVH,33,14077
76ptJV8617638xrpeoUtzl,63,385952
7IvfKO66wMWnKaZHh34IoU,51,255951
0jUNGuEa2n7yyld7KjsVVT,47,228767
6RKnXXyprPjhBdCvL802Ku,54,1156368
7AO1qih2zQeI7WYTQxC5fQ,55,45039
1bpca6RQE5kp92pIwPMBE8,61,275618
1rdQOMFFtoskDXXUVjiGo9,62,363351
5Wf0eeUkR6rRAre6L7H7jW,60,113441
7n1XMwvxPf10t4OX6h6Ufy,69,2462136
3SB3Ldbwk0HPuUI5jIUlSk,27,23174
05AgKaCjWDb1UNg7yPOFEs,30,268
7c0XG5cIJTrrAgEC3ULPiq,87,4111157
2ZoufZYy2FcQQSBZbkO6Bb,49,12196
74cdAYaF3KVLFvpjhkTYVm,35,5532
0Aoou2kIWXrzTOfhFzmNqa,54,462702
6XaUaXu0cGAFK1AlQkl1b6,48,121548
4aTAM497BmIAvuS4KMoboT,21,676
1IgR6Vxo74Qdpr1MSJSn8O,25,927
7Ceg1mJmu4lAzuhQU9hQFJ,61,108530
7eIqewR3PiwQDItf5G2SyV,61,25431
2JXn03fudjyRkQ1Ye9f5rk,60,38709
0QJIPDAEDILuo8AIq3pMuU,72,1097756
6dbukYIMlZY2TahietvLDa,27,26
0TKFPt9w0AAEnhB9bd0pLy,76,100110
62XEUcqnIRwA2y2PeRLRMC,61,1934
5HJ0bgvVd1TzUNm8InAtEB,29,2173
1ykothWH0xl8drRyJWuw7I,67,1000206
2dQgOfBP52UwjegY8FwJAY,57,81367
3yUI9YVLxfPiQHOv07gwAi,57,66954
5nbToApMykHYKDa2tzs4un,8,1169
5nJBmBtvFT2vyiZxdA6pgE,33,686
77x8E57gZJh1aNBDQhbTQa,24,131
5lTjv8Ag00qHSGhvK4JbeF,65,28110
3VsGGOw9okGBlXWu7Dmvcz,10,1817
7u6cHhvyvzL3vznudktX8y,48,8395
3DxC9KhLkUllanlwG1n3Vt,0,0
2XMxWKPKCxoLkSdpCViCnr,59,637583
5UGkY3bda6y4JBuavv89uo,29,5545
4e7aoOMNnIJCw4CEOlDVjU,36,39538
2MyOUJGp9Ql0chdY25a1Ti,24,70
3ylXfwdjrIB0bxeArUK56r,0,2
1RJ4fUIqNW9jyKFMtRZOD4,42,228217
6eJqAWJdd8JhAN1pQGie4r,69,1559308
6wrAB0HbjDGDXp0GdvqJqq,41,219
4XBG26mgvzGqT09eopG4d9,52,60974
3lQvg5w1PYUH7HzcbTBsLu,49,9653
7J59BD03maCvbOJKBlryQK,24,6279
72BTmmAO3QfETWlFjwjfJ1,48,56544
4OJaV3Tou7tq4JWn33HP8e,9,42
13cY9QMWTl7toyyt08WfRb,9,453
500BMLg9JFgEU8wcdr3afh,0,2877
4DkzxInKjECuaApmzAliyJ,0,17
6QYehwA9q6UQEMs1Vak0uy,56,33477
365io48i1yD9KNNBbZpIK9,52,180196
2os0uvECng2MYlxDj5iEbc,42,6045
6RmcC7utP8xCev7o122TCP,49,1598
6tGiYUIh85bMFpzoUmOvMi,20,102
1km564YyHWr7156Imwfbp9,43,60592
1cYhx7ZOhYoVmnDPb9KMwo,76,3010369
5Ag6luL11YrL1Znq0xsVuh,61,814748
7JDQ2kZsT80ht4tzgIaId4,45,277096
4bLWxZKO7usMAXMUnJ5gr1,6,271
1S5J45qCGowVETVuq3vDyj,51,227157
46VwdSiSccsgzNhJP9sGhQ,35,13602
5AD7l3PeHJObxG5BEg6KqL,29,18553
4vZ5UD5pIliRPSdHHj9EUp,66,47506
0PpNdAPMwg8OJTiNDYBDFp,34,2896
56ZpzAG62hbF97XLdQCy3t,19,8
3XZTEmxcwinCnuFcWluGai,44,190
3IiSjfHNSsynS08uC6w9u3,62,889511
4Wcscw7z9AAE6y7qWdIAin,56,42692
1ZM3GOPFXwiy6yVeY1FM3I,40,19659
1Sa75W7Z5ZOaAhRzlu7aJw,28,13
1vojr2w7uMwvdG07FU89tr,10,607
4LTPxLxjiT5pzYd5WZAR3v,59,180498
5OeFObBovpx2Ib2yAwU3hO,0,74
2BUgX7eRP3uXnAWFHy8rnO,0,8
0ZiG3Fe4yVcYjUCZHmAzVQ,51,3326
0WiZi3Q419nMpAQEqfBCbk,63,690725
2PuvS2BroRdS81r09CCnPH,13,66
7H6h9MXX9ms8IV2QGLrQSp,42,17544
1AdKbbV5v6ifuJertEjNeK,60,77502
3qjwKsmDdxFAzkYzk34nGq,40,32
7iDeMFJKjI1ak40N3hoYOZ,57,56737
2ovH0tGdgfnM3OwsuJykd0,51,29509
3x621ItlHMtX7mrJ8QnEjM,55,999302
5SV0QdZ7vaJpCA7CweIPOR,26,2
24fEOzlKhgSNLIcy9NdmwH,56,300929
5a04npACS3js1xbApIC67H,13,34
4S2fK8EvpTnOLTfrMwBThz,40,9223
0FBRY66KVaAiddGVefikLB,60,68664
0Q8AehpRmiUQZDdzXTIg18,0,3
2RaL5kU2qa3wQXB8JewLVz,24,231
5CoTcZkVFRhSWlyVThwdfo,25,9654
7tvLVH9DBiCZxcvyXfcWm7,49,92008
6xLvSuN3p2uD8IorXxYmHg,48,15534
0oFqrawlj2uVL2EPRLR08l,50,82
211p9eSLzwF6iuXzzP5xTl,51,97272
29G2YTqyNXysziWEYJMh8K,30,1772
06vEAqcicwoSBw85e8biJx,58,5075
3n2H1XlCyS1WQ0vyVUFEma,49,32562
34BnNmWVguXa3CigvfHJHS,61,54916
0QpaddEo16QH33ASZyubxS,35,70
6NEekR0i3JC1r4BntSjskE,46,58949
5Ce0fGlUNRrF7MOpFktEkT,31,122
1pmixngtBJleMrGUG5o8DE,64,292206
1vcXQE9gZOF9PCAtdtT51L,43,270561
3167b9rrSv1rI9b5VjJdAa,0,12
723MswHLhRgCWuhBC7iFNG,0,54
03znkui7XEtgE1SKX6YAGh,34,306
0q9MAcHOLgQWV2jnT32VBK,35,1110
6ulkDr2Bnu7Qlbrs5iDOF1,66,38844
0XHiH53dHrvbwfjYM7en7I,66,1728345
7fFoO8E3rLkTJBItdhAwCy,22,1728
5oBLRcgyxtolc40gJbPIjl,11,2
1XrmLrwAEJN30m7xbEGOOo,0,1
3M5iN0BKY3bPXEvfjm7UgC,35,4456
6frycbKPhXIybi6TFfum60,51,154482
5i3cSIE4DG6LrWAb3pCeQ0,42,373
6SkVKlAmIWVD0LQvCGQqSj,45,6496
46VWDbmWmzvPBTmkSr25gM,53,464440
1bqHIHJm8coUJqqoguolZJ,61,900573
6iO8XIJSAfUwu0qEPybbN7,0,40
3CQvynHcmbDqYGD4dJ9KWY,14,11
1c9LVBvYq58ViD8qdLml7A,44,11971
44dnJHYlGNygt3UP4W4Yu5,14,22
5zXGVPJHUzQPUXKA7AlTi5,56,748104
5gBb4inMl5EJFcQxEWpQJ7,44,2630
4LIR7XQRqn0CyXMYSjKoTX,56,168610
30WmJkQ2BeBNgb27jhf11u,36,17497
5LeS8sVgl3TCntQM7TVAHf,34,312
6Z4puj0KYgtcxJrVXKmvBX,44,15446
7h2ASUH51ZyxzneakGhtnV,33,193
4bq18ACyIRmH97uzCqrAEx,32,1544
6qrqAYlS6lUj2BVXax7SZW,59,82287
4d5lT8L9TN7RfbYCs1sa8n,43,12809
1nnaE1FllcW0TlDdPVmdPg,62,142772
4gHpFEPM6XlHwfz6uoP8nu,15,507
0w7HLMvZOHatWVbAKee1zF,65,180633
7Iq8n17XdRYMgvv0BNE5va,14,1
2MTW458Op0hSNePNW9XhEz,16,32
4z9oiedO8ugGNpfbJcg0iq,37,160
0p4ViyfJUTW0IT4SCBLexf,68,216818
0eZ69btQ2PzcP7WZg4pEIk,1,523
2KjjXgB0i9lFDxupwUMeRh,16,9
5eQLUZnp30Cq4ZxkMsnSil,36,754
7Ml6UQvSODdViugwulEjWk,46,60488
1T8S48bD91THNKBByWBDyn,71,194518
5fmvGUlMVgmnCn45f1he7d,56,44655
6W9GI0QPqUZkyhTxBMUAi5,41,6613
2UNMW1OKE0X1cwJHWER67g,41,61087
5f6nz3iqzrfiUfKOIKvLvd,61,95881
73zuDd5WCgjjsF6TNbbBe1,37,120225
2aS4nLnaLFiUGpjENBBuLj,35,1005
3HG4TWFZT4xWNiQgIPhZBq,12,3323
0mFKtQlzvU9l8gD4NbCnf0,27,3518
5Wx7IUS0jLE8UmNtIj3RlP,16,6409
1cfG7UM0OD4O1II1nd15Qo,67,870852
5ypXEfpGZT9INBzsIdLQWP,0,84
2xbV452k0SC2JZJDtm7mqK,27,5573
5ClJtuiNlr83ua45Dvpcf7,61,804446
3wqroIayo0gC2RcP06zsR1,36,2816
6fSf8zBW6sXCk39jTzYG9F,15,18
1B25oHGZdWQzQJCajIwA3a,61,3082
2zGf6lwQ9PxXdoeo5XXP2K,67,5003458
5uXtYUItw0wL0dwC3leDOX,42,81719
2CGAHwH44Ph1TMhS1UlcsF,13,33
0jJmZHZHNe8n24Y33z5Nil,66,442104
0VuyN0xzSqykiDB2MxihTe,47,71737
7ebKsKSwksnZw4p89jqpon,32,3126
0EbLDu1vyzBwjJ7TVEQxl9,23,865
1HvYwEbfOUhm2F4g9nH0vP,52,649
0NGAZxHanS9e0iNHpR8f2W,84,11081222
4bvWFV51SAEocM22uiDOza,44,12461
3qBOp2bo17mSbJS5Q3KxE2,44,528
1mX1TP27ndNVthqdB95bMf,36,62561
7gIeuq2qBfYhO1budb6TSQ,71,46391
0lKIFeAjNF1JAsirsZx1mu,1,0
6XsOyDRKR2HpSDEWYUsNJz,36,1613
6Kg9EvjSnEm5swmrvWCJyB,55,197750
2B5sOQQiIaNLa07zalNGpe,34,8996
04pgbTmxJbzxlVSV0sHLAV,54,340060
2qWK8K2Jfh67UqtwY8tCW6,69,860645
5tDnwIxYT1LAYH37yBqg4Z,41,945
2boacFGRX1WIo7NFS8B0F2,65,3055030
71IGD79X5laXW6cmqehskJ,55,4548
4VYSLPSI9yb8qkUpKyVQSJ,66,1113713
3jXXS93LE7KyXkCOoBC25Y,27,13
77irFxLoxDu0DkBWf8mK0i,41,18237
5ztM0WRyJguGFiLusqTBKs,44,65993
3wsYquQ9CiMlYG54BUR2ff,63,156889
5q0uL3T6JoEVGylrtCnfCb,44,605795
6TKygPpVT29oGUogu4J9Ec,55,10004
5pxvW2nJ0a77b9oX24Unwi,61,327696
3bLCTs7b0rXgPLsuRq1Wlh,44,11690
7rOlQwf8OuFLFQp4aydjBt,68,992539
6TLywjDgcz3M1rTrX7ht5k,46,75879
5fWn9g8ERHtGKWdkAuomBx,45,2294
2Oz9WXdk6nsT64jTEn9pVu,28,504
6vbWy2UCUpsy6nalRVzbhc,33,7556
70xKWQ1IGhrMV75N3OKcqA,47,1181
7JrZbwBSIfKcc2gn1Xa4Bd,63,41611
7fCFxj1GCRqwFZEP4iJRw0,51,210370
0OUma98suuyyJqFHtjX5oU,46,25212
79OSA519ScnPY0MVDpu8ZV,58,1814
6lf4yfLkm4Fqo7Sbrrloh1,20,8
3kfUtTqeyTWZDEMhkmu8tm,40,776
63ZkjoVXJt868M1mJNgiNT,48,75926
7j2KcU3ogpP9jtAsomBNwA,38,24875
71jSVPQ6yskfyvWeiwvT5s,63,54697
6SzYh3jdZpJxGulYuWlFb5,43,377
3rbG069NuFKBCXYPoGjB9g,51,55804
2I8garg5B5BsdmetbsXsjG,47,101
0dRs07n8iv66EMgge37Pux,29,2794
3xSJ0Pm5A9FhdEBbA5iHge,44,10
1mraCMo8RDtWyrs7ohd62R,23,1643
7rAjVJgwZhvmMIt5vfyNGn,55,111811
6RpR3wsIX8DyYjpROUxDpE,10,67
3xzTmABUFAhlFahOWkobfg,9,123
5Yx1tTzTDhvz0qDUJkVMTJ,8,174
1oqdsH0De57FaORaUIF9gC,31,8933
6esSIUzpgq5W1yMP7Xel72,19,1393
2K6TG5infEmpxAGJa0ni8O,18,285
2wmT2Bx63mrFKMYGQieYi3,44,3223
4z8FFCX8SJHI5jdeCOAuAk,35,28
6tCJN1fQNdFCEaOa8Da9Wf,53,20253
0V19xSmnxQAMW0AhjLeUSB,41,7764
4LJguuHWFSdxmO3KgbQaeq,33,459
5VHjaDvQcu3lCkOiXID16U,39,143485
01irPp5AwGTBpRghY1ViQn,24,371
4BzCdhJTyTS3gumq9xmymb,59,144346
4Uf7k1aRS2phvT8EdgAdsc,23,160
35LrJOOCGCqEjzrtyG4bkC,34,2526
6YGhVeajpGcixgdaTfakUL,58,150388
0vIwzLRr3uDumTBaCmU0fm,32,6672
1AAfkmCFRTSDg18GQ3itgl,52,12234
13ZEDW6vyBF12HYcZRr4EV,77,1069189
4bDno7pSNcjfHcKU9NFCK9,45,15826
7g8iEfzzW4jRtZMquzOKXV,10,130
3Ubvmshojm0HJHWWr4C6GF,43,2666
77u8tnFyGYz4GrpGbQXeUr,48,444
4NqH3V7GS0Igs1VyGMXEi8,56,36772
3fCQnw6VSudXBTN5d2QP2z,60,6949
04MtOUkmIDC4LAxDDBjrOY,65,558325
5Nydhpz1rcPbgM0fYvLxhz,52,216035
0KuSKX95imv2ymBDqrixLv,52,88608
6ATSWHl0DG8Qdy3YwbisJs,44,70755
4eZsJrNBEqoOwRG1ZMASOR,5,187
7BJjzi0JHyDHAsmVe21dGa,65,956531
78Die3Gb8yaElTmGCa7m7N,59,34715
1RIh3aczBZD0MaLuhh5dMm,31,12332
3t58jfUhoMLYVO14XaUFLA,56,274410
4ZDoy7AWNgQVmX7T0u0B1j,71,1682888
6V4166TcGz0kP5Rq3Dz0Dr,0,2
1uLYUm2A6kpFYAECfAFoH1,58,30127
5cJtMOScK0sadiHY2XtIoS,12,1231
1QivQCLVipV61DiQiyV14A,66,2699816
34LetYSjEuG2fBb4Z8PwPg,73,281030
0nnYdIpahs41QiZ9MWp5Wx,67,126367
63fRtpDvXw9m8pWZfdBGlA,38,800
7DOJeU8k34aMTZl014gcEC,32,3847
1m45Nq35GR7vkU7Qrhm09w,0,0
2cXQ3mlzRq3Q2ZoAYkcrwJ,0,34
4QvYFzlTFZFg2904xx8gOu,52,290047
7dOSKIkrgMD0JH6RdGbvk4,27,93
64FJnCf92hiDZ9y7AbW41N,36,782
0HVSM2BqVhQqxDa8L8in6t,30,3371
7c1HgFDe8ogy5NOZ1ANCJQ,56,104926
4OBbOrkD4geIjOLrICN3wO,70,168614
7A0uciyG9L5YqWwFwqkY4T,0,0
0bypMpAgjSZJaThtP1oqFV,36,34432
4zVfvSWs6FvSD6B5lQGs2S,51,63152
4C825UjHAWCMvdZwbtpwDT,49,5658
5svG31BNtwM3xg1ZX5aod2,4,136
4UEccZpG1DyAlxR4tQSHTi,7,266
2Yuc5eCJna7Dm9kEx5AfcF,17,404
5ZP2PxPlSCPKHFSFL1x9OJ,29,1031
7ll25sNRua3ljrwjSluIR3,12,3
5TnuP42pw475UrjjeabtwZ,60,206967
0VGybH10ziMPo99SYOwMoQ,48,60363
6pyf5RtYT49UUVLWsvWmVt,14,646
4FlTE6nq6Ev2BW8ND4icoT,8,213
6URykZzv72st8HDMcJNrsV,43,34185
1q7gF9bMzxg1o1zpBrUEVV,30,2285
1HNngbrg0LENVuq56iQo0m,49,14077
204IwDdaHE4ymGk9Kya2pY,72,1314433
6F9QTYrJgiLY80BZGzWIHO,58,44613
3FKDrJjdEpzGNFgwVkzagd,33,991
1GeaYVIXCzBwEbjAvv0NYn,44,13077
7H8ZC8uHJMPZGLMApRRNIz,63,1151837
6dU7gPN2BhEPfO5QHLt7es,60,50722
6EMXsJEdrX9vLI7DWSjG5l,35,10975
4NsBWmjBzbUSm94M6939um,4,12
7wEhCzPMEcxkQGBljv8wuK,22,43198
4edzZOS8Fd330sVuzn8D6q,29,141
3liWfHRnSkAv6oHHuF1i74,63,4806
6iEtDs1Kp1FvrLlKTZ1BvS,28,2066
4hFZibFsoIxictRvkZDjIc,62,417255
0I7v9582UNdMB8cBTiTvb2,47,23659
7lbTzUBIc6BXQNFFvkTqIF,36,14892
6feZH59Dj4tl1bQ8D2gukz,57,34046
6E1teCjsYmOlunh0OoPPA0,48,100554
4LOrm1TBDqZLEb087GKZTm,29,197
1dMeLgTpmXfjJE3tOrCGi3,23,5694
4TCAAIMmeZXCTVlHUsicOn,62,614873
5CVwY7MrkxGF1aM4f1u6Xk,56,10410
4zvO09rVUIVTeALhs6xLoB,65,427582
1El4YQA8oCXX7ynFSxRTFq,69,354814
4SniWApo3km8jt2PVMnyEK,34,1290
2xQPriV3KRg0jS3ekYTI0V,36,9979
5K6MRaKDEJ1bLuHQQFaUFH,49,90290
7KpyU32bL0qN4pY9wNSu7E,42,47
09EYYUcfEDOvj3D5f45L99,45,99253
1dp13r1d5Mp119KCR4BQvw,45,7917
4yiQZ8tQPux8cPriYMWUFP,78,5173862
0xRKD3rHnDMIqgLKp6yfCN,25,20
5Dl3HXZjG6ZOWT5cV375lk,71,515086
3rS2eMg4fwgs0ViHxkxuUz,53,23891
1ePKusBFWRSZ7ljw3e8P7S,5,89
57W9ikVc6O2wLDtmclSjvN,58,364587
0yaac3M9Xna3EgrANm9qnk,40,3886
7fFfPSHnrplQpezV79CFYc,68,91144
0VUVvNFIyMeIWguwhhImIc,54,232214
6Ycj4hhpz2nOfsYCU1gHqR,44,14345
3mY9Ii0cL5SQxpOTAm8SHx,60,313414
2lWShxOL8iTlI0pmtVKvEh,56,446430
6AWdGez5g1jxpfl9XD4wI3,55,125099
5Zl5ZVHinGK1iJAmLRHftv,36,2146
61xqh7Tab8ljVXkIMlCjdV,37,441
02LZW5uFYoAL9V8DfhDuNJ,20,330
0Wsn2xJsy1aeAPfNviVDm4,30,1240
36V63IoCi6vVgdhy05bm6f,36,225
7dOswEYzOtTMECumrZ3NHY,57,107464
7qbMZFoPRwWU9m3Xi1KV83,59,574978
6tWaQSIL7reD85PKStNk28,42,55371
2tmt0z174LRgAeAi9MHA9C,50,29212
47Z8LEl3LnQkcpva0xSthT,59,161984
60nbAWmJlllC5hV6FGuivs,12,1830
1DxU7yGnE1XPeLYzOHdKSy,32,1305
5JAvcp9qpuFY3hzaNbuC6m,36,5207
077bjifqTw9yaiXJReRamH,8,52
0Yir7DRr5YnhM9bk0Lfmd4,34,17907
27vSXvM0Ht2xGwRUUwpBAg,36,6947
7dzq55YG3wjViqexDwiycQ,69,1793238
3m49WVMU4zCkaVEKb8kFW7,65,3892755
2FilTwLu8uW8H73tdyq9lR,35,9822
7xRbrPoxLDHtoZ8PkUKAOr,32,85
55axQKUUXr8LoUcKagMp5x,49,19139
7rjcERw1K9oR9vtik3YSJN,23,921
3OQRPFFS3OsltFjFAXu1kE,55,1928396
3v8isPrc8btWVMF3bnOIcj,53,248
6d3TwRIFc6COj7WwCy8ISW,24,10
325L7kby6bkG5qSXXAFEWM,60,189383
6kCm2Bpfcgfyp3bdjfAT61,24,4742
5NlcguQqla5pcPvngXTjXo,29,161
3tJnB0s6c3oXPq1SCCavnd,78,4812390
2Ow4N4c86L2gAvx4LpgVoO,57,2114
7lcIiKfgKb19JCpm16acIQ,20,4056
5zpiyNX3wozQrDnNz49rsR,28,4602
1TbRSunWGZ46mqnapcWxrm,60,24569
0JvihWUI0PyC4sEJGVwrAg,43,29356
2X36FhQVCMerWJOc4jD2K6,41,488
2uYEU8bUQQ77Bk9HJJwxqx,44,81067
4lrP5UPxljRj14uzlXgZgv,60,27143
4DP9RjzvDKLYYOkuiaRX5N,15,214
09A6IffSw0t8L8sfuOCVws,55,892714
45yEuthJ9yq1rNXAOpBnqM,69,546080
5OBAQ7uHGXF4p9g3Or2OIh,7,77
2mjC7Pmu2NA6dZ1ZIYoLLu,52,121515
1Ff0dxz94grKP7s4p3ANlp,48,20108
1U5zgr455OGyIkLNXvDdrf,67,42859
0I6c2FOqX5ioxRelCgkY1O,20,6
2Haai7WfooGVuXTciVMwC3,23,2079
5ucyj0fSEfb4e6kchrXfxp,31,373
4FjcWWBsbgD3TAEf2jQuVv,42,14633
5S2oc3f44h29wPBZzNycKF,45,10233
17S2mEKDY4xHBWCy9kAPzk,49,43815
23TFHmajVfBtlRx5MXqgoz,80,4648576
4fLCFZWbgAALL8veJBj8lX,45,40253
0KocdrMsvknIBggdUz4BR6,13,905
5ci44Wo0qUntSsaEglnhXI,16,2350
2NmkvuFHeyUG6tWSLK7AfI,22,1516
63Ns0cyE751e5RlTCS2lpO,48,174912
3FNauFXOs09Shm47H71Nsg,30,4297
0FFa4QdxeEcPI6xd0pPxeI,52,12137
3247UPmV15Vnw82OG2ScHI,27,1068
5VdG4Pm8hryqK7jAkdFlIo,59,66655
2Dwsrv9EwfgB2tEFhUG7CA,56,132
3Jxz3hRq1Ekh4GfoFntVA0,43,4018
1bd4LtfOcSzkWOjHKTj6yB,30,746
2IfTz3tU7tNHhd2Z2TnES1,50,149957
76UCIJTB0jcJvBaL0CdIqx,60,435201
4fbPpuZDZjzbTdGIwhD45a,61,7987
0Am3N8IgKrONBxModLTXGG,0,1331
4fHIspqJ3qTfWvK3UAbOl9,30,218
2FtIWj0B2Z6Ywv2Df4wGuc,29,3508
45YFJFAILcVNuL8p3VBfoD,20,410
62TYO8MQIPGNVne59x3AqS,47,38053
6L34dW6SKMSDaGIfYDU19j,75,1865897
5sMk0h3nPvjOmjqG4BunmY,5,51
2l7Hqp4yBl3lm1uWUkToYf,43,64
2ZRQcIgzPCVaT9XKhXZIzh,76,782414
5vp0Xrp0OxMrfiRyxgVpGV,40,7341
5WgRuO0mhM36NFoapzpWBH,58,620304
7mnAzEmgquhrVtGob81SmO,52,324022
5Kh0ta0UY4uJ4g2CIdq9V9,45,201223
0VRj0yCOv2FXJNP47XQnx5,83,5502243
4WlSvDKaq1PA2Nr7cCIPxX,54,230945
0C6qzW0Am8OVyHSoT57fnC,56,85131
55vgzaIZc4MjUVkmEJnGKc,13,29
2MEWgRS9kjwxFXxbFBTnPO,35,4271
1Vd2c4IrEtcO5mrIwbep6n,49,18472
4hK7sEnm0se5bqoI3Yb5o1,57,14038
7fT2Me47PQ8T7954PKrcwR,69,815153
0AqlFI0tz2DsEoJlKSIiT9,76,460302
6lFrRAoT64zvrLiL1edMhk,50,1170
4P2n49979tST2XdOxYcM6h,38,6182
