danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.636,0.674,7,-6.623,0,0.0444,0.00542,0,0.145,0.814,82.985,2VNpT9fRk1kyksT0S4coZR,207668,4
0.741,0.263,4,-7.372,1,0.0345,0.865,0,0.118,0.394,123.069,6Kvo2pdl5JPTvYKgaq5lYm,204311,4
0.724,0.549,1,-7.294,1,0.262,0.0376,0,0.45,0.175,156.186,1x4Lh9haIoqC5EkyDXLiGo,172333,4
0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-6,0.0949,0.471,136.019,53CJANUxooaqGOtdsBTh7O,113013,4
0.665,0.68,6,-6.37,0,0.042,0.134,3.54e-4,0.102,0.487,165.915,4viWoYiNCPp16gVSuTHSRk,150523,4
0.23,0.41,10,-8.33,1,0.0306,0.451,3e-6,0.107,0.175,78.754,4ZkbziGKPCvWPYnu6dzfgl,276320,4
0.867,0.558,1,-6.975,1,0.258,0.0884,4.05e-6,0.541,0.432,139.061,7KcGEssn7BnJdTgildK5y0,272453,4
0.716,0.597,7,-7.275,1,0.0387,0.0118,4.84e-5,0.0964,0.443,96.937,0FsgAyAF0sHLJlTJIo3lEA,217827,4
0.67,0.416,1,-11.221,1,0.112,0.343,4.69e-4,0.129,0.228,99.913,0Kp4kccWSTLdCQEHS83NaZ,148800,4
0.556,0.582,5,-8.368,0,0.0414,0.23,0,0.327,0.561,75.976,4JwLrxoCo2dFM2YgQQ2Zd2,251780,4
0.796,0.793,5,-7.879,0,0.28,0.164,0.0313,0.126,0.152,151.962,3Y7sAHsHBXr8pwEMUz1WCb,198942,4
0.635,0.689,2,-4.568,1,0.04,0.544,0,0.104,0.388,100.038,7kN7x78q8p0NRc5ughSrc9,218400,4
0.603,0.519,11,-5.814,0,0.0552,0.419,0,0.103,0.565,89.119,5vlTxb7BP5DWzpw8RgnzxR,209424,4
0.866,0.723,1,-6.539,0,0.0363,0.18,0,0.196,0.963,99.977,14nzS3IzR9JIk26IX8iL3P,200700,4
0.842,0.652,3,-6.644,0,0.132,0.0678,0,0.094,0.392,101.11,03SfDYmOPflD23iTL5qjiq,173307,4
0.912,0.881,4,-5.718,0,0.183,0.0395,0,0.11,0.654,105.983,6KchrRctYX9tUIgImAt9nD,170441,4
0.775,0.517,5,-12.769,0,0.0438,0.383,0,0.08,0.798,88.687,4C1PKwORybZ91FLj2Ua5ce,313493,4
0.721,0.513,7,-7.882,0,0.121,0.0959,0,0.341,0.31,124.02,2BAmF6QyK5IYEOp1TFmt0u,236587,4
0.349,0.244,11,-13.163,1,0.0462,0.979,9.09e-4,0.0924,0.547,89.98,6Dh1zHQjEaOp29VW9pp3xG,249892,4
0.698,0.508,10,-7.408,0,0.296,0.162,0,0.139,0.366,82.427,1cTaTNXHyBlSmh36uJm9EE,178619,4
0.448,0.319,2,-8.338,1,0.0353,0.83,0,0.158,0.563,86.722,51LeFZMfExTsyDBFdCMkNX,152767,4
0.402,0.696,8,-4.799,0,0.0448,0.0476,0,0.628,0.227,180.158,2RWs4c3ZJ74WwXlVC3QCQN,243093,3
0.886,0.554,9,-5.706,1,0.0613,0.0313,7.64e-4,0.288,0.219,97.009,1mEsF8bWJ5qr9zTEsctLoL,128660,4
0.437,0.373,0,-14.846,1,0.028,0.261,1.2e-6,0.0984,0.355,93.519,4ZYCwq1EMPY5zZt195ARWg,187667,4
0.74,0.567,0,-8.025,1,0.036,0.104,0,0.237,0.497,107.998,0iqk44gA8PaId0Fwa6eesN,228211,4
0.722,0.859,11,-6.106,0,0.179,0.107,0,0.105,0.284,139.967,4KjaN0gTCy3bal4S9y0eLz,173080,4
0.831,0.622,5,-7.525,0,0.269,0.498,7.74e-6,0.111,0.683,97.016,2z4jfGrmpNfv3UZSYoCetN,150725,4
0.693,0.219,4,-10.351,0,0.0328,0.895,0.00172,0.106,0.222,115.974,4BK0g4lnXyeYYlYgosqYtQ,167547,4
0.655,0.884,1,-4.149,0,0.0433,0.159,0,0.109,0.704,153.954,7gQSgOGCJpdnmkCjD1wziW,225974,4
0.642,0.897,8,-3.745,0,0.0511,0.00815,5.4e-5,0.0503,0.922,135.969,4OKSaNr6ZJLWB1oFNS5xtG,192175,4
0.29,0.278,8,-15.274,1,0.029,0.79,0.00434,0.264,0.369,99.392,5PCS7feLWXvEsp5s5fSpXe,148480,4
0.628,0.553,2,-7.405,0,0.193,0.0364,0,0.134,0.431,127.632,1MaHVMpuNlFP25HAD6me0c,227000,4
0.634,0.432,7,-10.95,1,0.0876,0.7,2.11e-5,0.0785,0.0551,125.126,6Z3wZmgLpuo0h8dmceqpfv,202650,4
0.818,0.692,5,-3.887,0,0.277,0.236,0,0.0784,0.919,106.396,1AvLAAXMtq7IGi48x9TrD7,165189,4
0.673,0.684,7,-8.347,1,0.133,0.0122,1.1e-4,0.13,0.516,175.862,5BGgCCZMcfgt1rcASALwQn,201379,4
0.558,0.773,0,-7.236,0,0.153,0.401,0,0.097,0.669,84.694,333O0Q0hCFYUnr5iu20qnf,202480,4
0.776,0.679,7,-7.399,1,0.375,0.0356,0,0.12,0.636,136.047,6RdmWo69VJAssUQhBelgnf,169947,5
0.746,0.631,5,-8.014,1,0.0864,0.187,0,0.108,0.301,140.027,5wGrBRO9UgVHhfg9FBLOkH,170120,4
0.633,0.508,10,-6.76,0,0.027,0.22,0,0.0873,0.296,103.904,6Iex6SKg1ItGeqVURzUZYd,231638,4
0.753,0.895,9,-2.385,0,0.0508,0.498,3.85e-5,0.0431,0.886,119.171,7gNI9f8NTCU6hLV0pLkTT7,259067,4
0.796,0.647,9,-6.921,0,0.119,0.0548,2.21e-5,0.0798,0.395,105.017,13DDFs9XmT2eQOKvtCgLKO,192200,4
0.812,0.563,4,-6.985,0,0.061,0.0861,2.78e-4,0.118,0.303,110.019,2cZHINxJ1qDOsoQ8XMbDHw,194382,4
0.732,0.758,11,-1.694,1,0.189,0.213,0,0.388,0.78,98.007,1usoXi4f0BnMART4uActEA,202876,4
0.683,0.593,0,-11.147,1,0.423,0.738,1.24e-6,0.106,0.224,91.144,54UwWWSLAJA6lRF5TfyN7y,170084,4
0.795,0.555,7,-6.937,1,0.0298,0.00265,0.0102,0.0888,0.578,115.015,2sNYhfAc2x0SC9n5mUApOe,236500,4
0.547,0.556,6,-9.965,0,0.161,0.402,3.96e-6,0.0786,0.319,123.176,5jpQStHwX1EAaTsZhYfCKH,177633,5
0.779,0.295,7,-10.274,1,0.176,0.821,0,0.132,0.784,95.079,5X1kexKQ8GbwnoFq4U3GAD,184440,4
0.34,0.752,6,-7.532,1,0.15,0.0238,0,0.179,0.573,172.53,1LVBSmTxFsBpWbjJD4D13B,222354,4
0.767,0.767,9,-6.483,0,0.0497,0.0533,0,0.124,0.294,136.022,4s4LctENLwJP4ceVDO9BKm,192634,4
0.761,0.617,2,-7.119,1,0.366,0.543,0,0.0733,0.471,160.06,1leeEohWV02ifmrJPC8vNY,211760,4
0.629,0.727,4,-4.387,0,0.0499,0.0647,0,0.138,0.132,149.978,5oI9blwsXC8AkTWw6wASY8,230400,4
0.858,0.532,9,-5.817,0,0.351,0.197,8.7e-6,0.138,0.541,127.754,2WxRMZ18AZDk314HQDg4Mo,174107,4
0.664,0.567,7,-5.913,1,0.0261,0.845,0,0.0726,0.317,98.121,2a6mrs2aAIGtiD6DgJLP6N,177189,4
0.646,0.617,0,-4.937,1,0.0349,0.323,0,0.0939,0.459,142.357,2HXWTuHE8NZgK7ZmCVBTHX,185613,4
0.663,0.518,11,-7.793,0,0.0641,0.343,0,0.114,0.335,139.885,2qnBeb11HnA5DlKn5aKlQG,172286,4
0.161,0.0513,5,-29.565,0,0.0385,0.973,1.12e-4,0.28,0.131,80.188,6cANFiKzxqOSet3LVrt4mW,106973,3
0.779,0.721,2,-6.418,1,0.349,0.0895,0,0.0907,0.544,160.029,0dtHlEzITx7xeUalpMaCzb,168000,4
0.664,0.557,4,-7.622,0,0.072,0.0317,6.94e-5,0.383,0.274,90.453,1en1qTmNXcoXpJrDtEurvD,165000,4
0.71,0.641,11,-5,0,0.1,0.46,0.536,0.123,0.206,93.04,3CBjC9bcb5MzAnP4Hu9SVL,170646,4
0.706,0.399,3,-8.536,1,0.0364,0.766,0,0.274,0.496,117.013,62bHyrzzw48JR3ex1hFqGW,250567,4
0.747,0.588,6,-9.362,1,0.167,0.0194,0,0.106,0.307,113.152,5FsTu7dr5CbzoHWOtesNwk,202154,4
0.721,0.976,5,-4.113,0,0.204,0.185,0,0.0486,0.664,104.932,7jZsxjJNIvxH05ll3krzeR,237869,4
0.43,0.249,7,-11.856,1,0.0354,0.939,1.55e-5,0.382,0.139,114.051,1bkGFoAZIhUCRaqfljzWe2,298851,4
0.625,0.659,0,-5.669,1,0.0337,0.12,0,0.17,0.594,113.551,5GKekzF1YcR2DQd9c3DI8y,198961,4
0.52,0.325,6,-16.001,0,0.0523,0.798,0.163,0.334,0.488,98.746,3W89usKQUY3L56JRAT5s4z,166610,4
0.933,0.588,1,-6.477,1,0.383,0.0563,0,0.242,0.432,130.062,13AUrZzDjQujeXMh8kTVIU,144887,4
0.53,0.508,6,-8.312,0,0.0694,0.394,0,0.165,0.192,80.188,0JG6sBgoenlFk9vXqURZot,209231,4
0.486,0.953,11,-4.498,1,0.0638,0.0893,0.00178,0.583,0.635,169.966,3BDa7kODYBdRJMaHJzNVm2,161364,4
0.723,0.651,6,-7.874,1,0.248,0.339,0,0.11,0.536,164.975,4tj9eMdHdpWUOpOMF3g1ev,252920,4
0.531,0.882,0,-3.986,1,0.135,0.0272,0,0.325,0.462,149.947,7qhNaWtYZoJz1bH0aOqssy,130400,4
0.59,0.754,5,-5.836,0,0.054,0.0128,0.145,0.32,0.193,172.088,48xtaMsWbLfX8aDNzfcRqM,267907,4
0.901,0.69,11,-6.736,0,0.142,0.332,1.6e-5,0.0732,0.558,104,01jZO0m1WSPGXriODVKN3U,208400,4
0.921,0.637,1,-8.588,1,0.279,0.0491,1.53e-5,0.178,0.605,100.966,0e7NlaVmNIO5bZ0dcDY6kw,148493,4
0.79,0.529,11,-10.161,0,0.3,0.581,0,0.0737,0.192,142.002,2VBlL1nXj1ifCDsI9bMtbD,178200,4
0.865,0.759,5,-5.506,0,0.128,0.473,0.00571,0.222,0.696,91.969,68V31zQa7VOH4P99PMeBna,249855,4
0.71,0.329,3,-8.742,1,0.125,0.0585,0,0.0611,0.404,146.973,5KVQfigysWVeJnBgnHmrI6,194364,4
0.501,0.114,8,-17.739,0,0.424,0.923,0.00323,0.344,0.211,81.872,5ZE93F4TWblcSnmOYs3bjU,1068696,3
0.834,0.591,10,-7.543,0,0.305,0.0553,0,0.074,0.9,104.944,7050rrS8ipHBjWmNV7PpXs,256613,4
0.647,0.368,7,-7.723,1,0.0269,0.711,0,0.11,0.483,74.975,7xHHCahHre8K3vHpMd7ql0,246933,4
0.616,0.53,6,-6.581,0,0.0386,0.05,0,0.0985,0.17,145.134,4fPUiN5BT02UXJkGlphfNs,205880,4
0.59,0.555,2,-6.861,1,0.0271,0.481,0,0.192,0.191,84.027,4bD9z9qa4qg9BhryvYWB7c,223460,4
0.878,0.477,7,-7.431,0,0.0448,0.183,0.0299,0.0729,0.787,119.967,0F3fscqwFqD52Tpbep5hBW,204133,4
0.612,0.683,10,-8.512,0,0.208,0.259,1.03e-5,0.626,0.434,143.094,7BF6s1W1W9filnjQkNYasL,248987,4
0.635,0.659,5,-7.779,0,0.358,0.242,0,0.171,0.578,66.439,3i2jGc6Mobnkh33pNeHqii,209507,4
0.493,0.422,9,-14.832,0,0.049,0.453,9.49e-5,0.135,0.524,94.012,0shH1dxm3duKavIpSaLf1s,230173,4
0.628,0.72,1,-5.562,1,0.0939,0.302,0,0.0848,0.409,139.934,79IXzxnNe0tVXaxiEcbmBH,231920,4
0.743,0.68,5,-4.344,0,0.103,0.112,0.12,0.183,0.694,180.059,4ywdchqXzNiX5S8YqKzGtA,196583,4
0.729,0.723,11,-7.336,0,0.103,0.283,0,0.351,0.655,97.02,4vgmsFigwAgKesvw2qzIhJ,157600,4
0.518,0.864,2,-4.752,1,0.0324,0.00662,0.0674,0.239,0.517,96.142,4bTFHFetE3eEoCn9KDDVai,260200,4
0.682,0.688,9,-5.453,0,0.0958,0.485,2.17e-6,0.107,0.638,88.648,3pXqsmC5BjWIkyYgQFK8I4,141897,4
0.918,0.703,5,-4.737,0,0.0689,0.172,0,0.0484,0.619,140.019,0w4eRv2fCerS49SgrStS1V,128571,4
0.769,0.846,2,-5.379,1,0.0295,0.216,5.67e-6,0.156,0.648,112.02,4FqgyH2SquYlucEYZdPpOE,248872,4
0.684,0.8,6,-5.682,1,0.239,0.22,0,0.106,0.719,121.735,0G2E4hf7QGII99LEpOCKX3,159118,4
0.779,0.669,7,-6.581,0,0.0633,0.378,2.56e-4,0.0907,0.696,107.111,2l97cm88q1bgLxXn2yP9TL,219884,4
0.637,0.681,0,-5.049,1,0.228,0.195,6.02e-6,0.157,0.758,98.777,5KGRq831ZKRYTlptAupEJQ,149655,4
0.563,0.678,11,-6.553,0,0.118,0.275,1.87e-5,0.319,0.589,109.395,3CWrEpwmioxkjRVYsOwlaU,170876,4
0.61,0.253,5,-10.561,1,0.0549,0.369,0,0.269,0.414,151.452,7M5JysERgM9krgZZ51NRkR,180181,4
0.902,0.542,2,-6.345,1,0.0445,0.0667,2.19e-4,0.0975,0.513,121.046,42l7yCT9PtsgqCzRtdtwL5,171320,4
0.568,0.628,9,-6.667,0,0.321,0.461,2.62e-6,0.0825,0.229,175.767,6WKWadhC5xTHlD2a3nZQ4k,314561,4
0.44,0.934,11,-4.937,0,0.0492,1.8e-4,1.04e-5,0.325,0.55,179.086,3NP7KdJ3EtW8eZdsoV7iE2,231546,4
0.796,0.643,1,-7.206,1,0.0916,0.126,0,0.12,0.436,130.031,5iCQbRIYWvlJYD1cRST0IH,169846,4
0.632,0.322,8,-7.652,1,0.0465,0.0307,0.535,0.44,0.367,70.917,0Bho4m1xtF0Np8nH1JwXlO,61176,4
0.4,0.4,2,-6.491,0,0.0361,0.919,1.28e-5,0.0986,0.519,143.818,0nHcWXLgo4uhpaTYJ8YJim,153355,4
0.86,0.743,9,-6.097,1,0.0514,0.169,1.04e-6,0.064,0.744,133.977,1VYv1xH7yUl0b43UVR6yA9,209552,4
0.765,0.621,1,-6.573,0,0.259,0.292,5.19e-4,0.172,0.528,145.146,7dU1FEoaH3izH0aJPIRMhR,163853,4
0.624,0.659,11,-7.942,1,0.0986,0.385,2.22e-6,0.388,0.752,182.116,1yInesqVBwMaW1xT4i0TPz,285987,4
0.495,0.615,1,-7.158,0,0.255,0.16,2.9e-6,0.113,0.629,144.904,7KaJZkNglN1FU7urYAbSck,280195,4
0.476,0.912,3,-3.024,1,0.31,0.0668,0,0.0735,0.396,80.045,4IDSxwFqiN56olKIiFqogM,184500,4
0.627,0.826,4,-3.579,0,0.0595,0.028,0,0.129,0.496,77.006,2IS04ea4Zp1081lffiwiuL,237200,4
0.659,0.654,0,-6.634,1,0.0283,0.0807,7.4e-5,0.214,0.869,139.966,1wBT9CCMt0pLE9087GC7sa,272733,4
0.911,0.708,1,-3.439,0,0.0888,0.0592,0,0.0567,0.555,107.014,0eQnRxB0jS7uG3sLNpYoMB,174532,4
0.545,0.308,4,-12.565,0,0.0317,0.72,0,0.146,0.464,104.922,5ht2sBuTPsHUKK0BK2yMlu,326160,3
0.709,0.959,1,-1.339,1,0.0603,0.0296,0.00188,0.107,0.644,128.983,14rWuS6yllHOdfZ8sZsZUj,206868,4
0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,5FVbvttjEvQ8r2BgUcJgNg,207481,4
0.73,0.788,5,-4.507,1,0.288,0.441,0,0.0361,0.609,81.492,20Rj1vCV6yjn57fssZiUg6,244444,4
0.707,0.572,1,-5.378,1,0.157,0.497,4.06e-6,0.126,0.456,98.003,4FjkjrvfbB3C4eUqWlw3vB,168367,4
0.63,0.651,9,-6.928,0,0.0291,0.0434,0.219,0.137,0.827,84.998,7KPaYPxFDNPyZrOVZECGv5,230267,4
0.805,0.653,9,-5.475,0,0.124,0.117,5.28e-6,0.0711,0.434,101.96,7gToi87mfgdzpY6SIAZBm4,225901,4
0.67,0.44,7,-9.206,1,0.0516,0.444,0.00248,0.118,0.151,111.987,7j7CyYtGEvFKzrEr6A0rei,190821,4
0.549,0.511,0,-6.42,0,0.0342,0.00888,1.67e-4,0.128,0.151,106.054,6FugXrbjUZU3WuTPsFnB8Y,217138,4
0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-6,0.123,0.753,140.071,1B4gJRq61xTs6r1O0Uq2iY,197079,4
0.665,0.443,6,-5.495,0,0.0333,0.856,0,0.287,0.552,85.057,0FJoj1lLkUDPH4dazfrBOz,210373,4
0.752,0.62,5,-5.536,1,0.0509,0.309,0,0.075,0.962,117.399,000RW47rhEkSqjgTrZx7YX,164459,4
0.845,0.628,1,-4.15,0,0.195,0.457,0,0.0656,0.558,98.025,7B5H39EGyskcG7OloPZi3I,197813,4
0.634,0.815,6,-7.058,1,0.0765,0.144,0.931,0.282,0.224,140.03,0RwjnVdmSxzQ9ZNWThkATq,236643,4
0.833,0.69,11,-5.394,0,0.381,0.331,0,0.189,0.592,142.141,488crYdGxAi7RdJxKjEWGb,165452,4
0.701,0.474,4,-8.023,0,0.0657,0.578,3.64e-4,0.128,0.0767,138.025,1bYbiK0GZbRoCw8S2nq4pw,142000,4
0.77,0.717,1,-5.655,1,0.208,0.137,1.05e-6,0.269,0.597,129.958,3Ebg8cn6gkID15pgl2YJEb,244400,4
0.703,0.657,11,-7.171,0,0.0711,0.174,0,0.334,0.695,95,3KK5oE1SMYrubINZ5glXq9,159440,4
0.446,0.45,2,-8.095,1,0.0325,0.37,0.0171,0.103,0.115,75.975,1zeQcIlXj2qtxCOosimJkI,427249,4
0.651,0.462,7,-7.006,1,0.0334,0.703,0,0.351,0.556,104.303,0nLRdLNqBO7EdyRdiixjRk,238159,4
0.641,0.799,7,-5.143,1,0.264,0.0882,0,0.266,0.219,93.195,5MIqytehFV7QAX4BUcRSgG,196000,4
0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-5,0.761,0.67,125.07,7sYAS4CpbV90oSemgaEQat,147027,4
0.777,0.815,11,-3.529,0,0.238,0.0704,0,0.246,0.71,101.937,5SaaHXMTEAO1vWanbSJMMt,174227,4
0.611,0.662,10,-7.632,1,0.0313,0.276,2.08e-6,0.118,0.645,128.028,42SPqWqZ6BZF7kCTmUSsNK,111733,4
0.726,0.608,7,-7.46,1,0.408,0.325,0,0.315,0.563,86.156,1tm5FlfwyVsw297LYWwv9M,233358,4
0.798,0.825,11,-7.941,0,0.126,0.023,0,0.119,0.524,104.943,0LzicGKrjF9IiBwaJDrtEc,132911,4
0.762,0.658,4,-5.389,0,0.0595,0.262,0,0.0963,0.688,158.011,2V5LZRtEyOIs3C1DC1s1oE,212658,4
0.668,0.555,1,-12.459,0,0.376,0.324,0,0.0878,0.703,95.064,6k4RpBGiOISJxxX3Le0Rh6,184000,4
0.61,0.697,11,-5.139,0,0.159,0.298,0,0.571,0.381,90.538,2DqVbnNPSNMZj2mEnWdZ8H,192453,4
0.523,0.691,1,-3.802,1,0.0833,0.133,0,0.327,0.677,94.148,0lJE8f0lx8mUSfMyxeYpiC,160213,4
0.829,0.791,10,-7.944,0,0.326,0.157,0,0.0738,0.584,112.945,2pNIRnawfev85P9uLcOW1A,215133,4
0.708,0.892,0,-3.919,0,0.033,0.0027,0.0477,0.277,0.51,124.001,5XO0LmpnGeKV5geZj2lbT1,184734,4
0.734,0.828,6,-4.433,0,0.033,0.398,0.0225,0.136,0.717,127.023,5A5bLKdL5I3k3FTEQlAUw7,205000,4
0.799,0.871,2,-5.784,1,0.138,0.12,0,0.0688,0.811,77.013,2svutFGaCycRmYc1mWbfQh,257707,4
0.757,0.727,7,-5.202,1,0.136,0.374,3.77e-5,0.14,0.517,94.983,0XzQfFNcquPcDWetvkjs9U,225873,4
0.878,0.423,1,-13.071,1,0.282,0.162,0,0.327,0.476,112.027,3hklgE4DEAeq4uQ8Kb3s8F,139750,4
0.537,0.65,4,-5.52,0,0.0456,0.0287,0,0.0743,0.416,130.969,53B0qgK5kuM0OV0NW6KHl7,270520,4
0.818,0.813,1,-4.516,1,0.229,0.0366,0,0.204,0.397,130.04,6V5RXqSlXEbK79SsktHgco,165853,4
0.709,0.726,7,-7.129,1,0.0411,0.0977,0,0.301,0.405,92.014,1im8OyJ3yQ28d5RQbfFpYe,182187,4
0.6,0.695,0,-10.004,1,0.426,0.0149,2.76e-6,0.204,0.201,133.068,4FRyR6YiLTgxFlDCmYK0MY,168775,5
0.356,0.229,8,-11.985,1,0.0328,0.797,0,0.112,0.431,204.074,3nmRSlzR7xtAo95GjfIahZ,306067,3
0.267,0.334,4,-12.518,1,0.0306,0.702,0.00257,0.326,0.152,83.443,4Z6vxJ173RADJEdgEF6ns7,172707,4
0.855,0.645,5,-6.321,0,0.0545,0.0107,0,0.226,0.654,129.999,2XW3vH6ZqMHvlzUSfhWW2X,199385,4
0.388,0.34,0,-14.093,1,0.0521,0.855,5.24e-4,0.119,0.191,171.946,5KvL5alARBxEIUKnjjlSsK,399584,4
0.635,0.503,7,-6.535,1,0.0363,0.00276,1.95e-4,0.101,0.249,147.963,4UkrPKrWLjtW239u1DIx88,207067,4
0.638,0.659,11,-7.721,1,0.0425,0.688,1.07e-4,0.171,0.387,130.072,5azkSsarDXJRCNyX1ve6El,216305,4
0.677,0.532,10,-11.234,0,0.0767,0.131,0,0.0696,0.545,96.054,0kUB3BitLbzV6TX8RoMCVU,170334,4
0.646,0.812,11,-6.861,1,0.621,0.237,0,0.777,0.829,104.232,4LCNHHhUJB0rqvmlxwstmN,201000,3
0.572,0.935,11,-2.169,0,0.0429,0.0385,0,0.0608,0.667,129.893,5TXxOaz2dnTMIBORAHe4an,230693,4
0.704,0.776,9,-4.898,1,0.276,0.025,0,0.353,0.652,87.829,0VTfNUymjMPURyh3fgfKk0,252955,4
0.647,0.813,9,-5.086,1,0.138,0.0365,1.12e-6,0.0884,0.39,170.024,7em97lNMDo7LbIZ4Ys5TqV,165176,4
0.879,0.577,0,-11.767,1,0.121,0.508,0,0.137,0.661,139.976,20yprTRbn3BtE3P3BRQ3xG,133714,3
0.802,0.633,7,-7.991,0,0.262,0.171,0,0.11,0.409,81.55,0uDT5DrPZjNIdTnsCoFTP1,188657,4
0.775,0.602,7,-6.198,0,0.103,0.19,4.04e-4,0.104,0.363,82.522,7mLaFS0oOLSE1wEWCACrrp,150978,4
0.514,0.555,8,-10.865,0,0.485,0.35,0,0.0816,0.549,93.723,15jdAAw1i9furVH6GYhX1f,140640,3
0.751,0.636,7,-6.946,0,0.239,0.53,4.96e-6,0.271,0.65,120.038,5uOoYdINZX0ptA5QA5wXdN,192500,4
0.689,0.646,0,-9.348,1,0.0699,0.541,0,0.219,0.553,86.998,5Ri5FqU7MceOUZxCoDb4Mb,230496,4
0.588,0.476,0,-10.882,0,0.355,0.22,0,0.13,0.28,179.778,1d2F6WRdTkyEmKWPKyYyVA,199446,4
0.59,0.671,9,-6.098,1,0.0706,0.0484,0,0.0604,0.438,149.982,32bqxZEJRJObeNyc8bEiPt,169801,4
0.622,0.501,0,-8.777,0,0.127,0.911,2.69e-4,0.0804,0.255,139.592,68ub6Vo896bJWIPE3RbBrO,223053,4
0.582,0.815,4,-6.318,0,0.0439,0.00407,1.91e-6,0.0862,0.17,120.071,4VJpJ0g4b0KqF7KZHiwOpV,236676,4
0.614,0.423,5,-5.636,1,0.0346,0.84,0,0.0911,0.314,81.651,1P3J7jcnPj1GooZxCWInQ5,256000,4
0.833,0.601,4,-7.548,0,0.0461,0.163,0,0.0579,0.486,107.018,1yUJXkJw1VQ79JhTVr5xya,237757,4
0.612,0.846,0,-2.371,1,0.0391,0.107,0,0.686,0.611,126.041,2etvRAUH3Q7HrI0JFF9z9p,219732,4
0.876,0.608,8,-7.002,1,0.0512,0.0499,1.91e-4,0.0918,0.462,147.032,4PAPcnjjJHk1X7iwhjJ3gM,146939,3
0.547,0.421,0,-9.44,1,0.326,0.489,0.121,0.102,0.177,79,5vkCwVRkg43T7r7Al2nvYh,228384,4
0.848,0.821,2,-5.408,0,0.0527,0.0169,4.03e-4,0.0962,0.249,125.051,6GomT970rCOkKAyyrwJeZi,157445,4
0.506,0.517,7,-10.741,0,0.195,0.484,0,0.133,0.181,99.682,1UXxn0MttiWXj0GyDgckFw,176400,4
0.286,0.728,0,-6.608,1,0.0616,1.74e-4,0.836,0.133,0.467,171.441,0pwObEOHolQZSldJ2q1wpy,312120,4
0.643,0.688,0,-6.649,0,0.189,0.136,0,0.0868,0.792,100.132,0z8LIhCbGRl9hA7XvBNPgb,186514,4
0.87,0.283,5,-19.746,0,0.361,0.493,0,0.0905,0.403,118.016,04iE3M7vQdV0C9foPOWVFu,195284,4
0.499,0.552,10,-10.505,0,0.0502,0.00296,0.887,0.27,0.0611,112.024,1z8jxUh4zX5ieWFMn3NWG8,419997,4
0.709,0.744,7,-6.008,0,0.151,0.0212,0,0.122,0.364,100.49,1hqV0kb6c8Rp9jvJRPcDy7,195821,4
0.689,0.734,9,-5.796,0,0.107,0.0971,0,0.468,0.527,104.892,7cuKDIg98JYdnfZQCZOdVt,196498,4
0.75,0.442,5,-10.016,1,0.0615,0.111,6.93e-4,0.114,0.327,139.965,1fCJQ59EwAJ4ddLThekPLA,179271,4
0.675,0.856,11,-2.354,0,0.12,0.0158,0,0.251,0.867,149.972,5cEkeagldoF0xFbx99BBbE,205103,4
0.68,0.537,7,-10.996,1,0.0373,0.0198,1.9e-4,0.491,0.465,128.031,3wkyIexO75rMOZqlWD3Xvk,215156,4
0.774,0.594,9,-5.23,1,0.028,0.544,0,0.0698,0.817,123.008,4dPQYiHQcDEtX7mT8rCUxR,211998,3
0.771,0.7,0,-6.318,1,0.258,0.103,0,0.0912,0.51,103.971,2gH2J6QSrkpzsHu0ZUalz1,224191,4
0.681,0.641,8,-9.26,1,0.269,0.403,0,0.582,0.667,119.912,1kNQTDJWFzr3HFJdPanGSx,128052,4
0.322,0.632,3,-4.113,0,0.0349,0.0301,2.53e-4,0.0908,0.248,114.299,6lk2nkyPG1vN1zVPtSMjvl,197613,4
0.736,0.583,10,-8.793,0,0.203,0.0271,0,0.0734,0.39,139.97,7fcaKBW9xwxp0dsaQ6LwPe,230821,4
0.913,0.627,2,-8.215,1,0.265,0.00592,0,0.076,0.722,88.015,7BcomoCkcMqimc4X4skBoz,160933,4
0.563,0.272,6,-7.821,0,0.0559,0.946,0,0.108,0.406,130.633,5x0GbZeveZ9t3YXL8zyDsR,192036,4
0.648,0.711,9,-4.16,0,0.066,0.0633,0,0.381,0.621,79.994,3RCUDSTIbjUHRo8j30feEX,196300,4
0.494,0.632,5,-6.89,1,0.0342,0.682,0,0.0869,0.0797,147.873,6Up545NUflOiXo8cEraH49,274693,4
0.634,0.84,6,-5.933,1,0.0351,0.00168,0.0237,0.207,0.393,97.998,2FSYfKAApea3U42phhBOIc,349507,4
0.669,0.771,8,-4.449,0,0.309,0.135,0,0.201,0.461,139.729,1OLRQTCt61oOyznmQwkdrN,183457,4
0.516,0.459,1,-17.459,1,0.432,0.00934,0,0.286,0.398,108.109,16qXgDYtEBOTC8elfnU975,156134,5
0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,4RL77hMWUq35NYnPLXBpih,201080,4
0.689,0.744,0,-3.896,1,0.106,0.161,0,0.131,0.399,171.981,0YejfHh813VEeRs22sfAzw,200930,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
