id,popularity,label
3VEooOSpoFi7wCsgldo22o,0,Universal Music Group
0NhWhLZutLeTq1cpqKfey7,45,Armada
2lKtE0pl4RtMD2bUwKzdcz,47,Epic/Legacy
5W9Aa8GZ1vzOZ3tJhlEd3l,54,A+
6NnLzHbVQHiOhlYJZOLziL,45,Danni Gato
35rpOcDDxipa6xni8jqNgu,25,Universal Music Distribution Deal
3V6y7nYJtD2fr62h6mwzpI,0,Universal Music Group
1UVMAt5jONF7O67E7WGuxs,0,Lia Harmoni
33Z5SAOs3NcdseDJIiSsTX,47,Playground Music
1hdvyE8HAeiTgirb1XRxM2,0,Perros Blancos
2STytSZk9b12oRb7M27EAy,20,Sua Música
1qrYOZ0sBkWm5OSPZwhskf,43,Nek Music Production
0FsTf6jbAua1RTSA4hNWmy,7,ARABSEASON
0yUIvDcWNxQ7Niz65TqLHX,0,Spinnup
4S5H66C7T50CrIMBmv4ObI,29,Discos Fuentes
5G1ZcVa2gMizCHOLi3JbHI,21,BNK48 Office
0LsoqNqcxtNtVPPhJivB69,0,Haxis
1LLtgAO3CoBnyBRzvqCQFg,0,Sony Music Entertainment
0wb2DaHDhLUUS5RRFa26U9,55,"TenThousand Projects, LLC"
3Y4qJnPihpHfdK3rre9GFA,65,Artist First / Maciste Dischi
1m3Ynzb5HhBBuTlVJhFcvd,53,Rimas Entertainment LLC
2olU5yGGjXxgOt9GrFEtLo,50,"MLD ENTERTAINMENT, Kakao M Corp."
0hl8Hs6SM4NfS5TOrkOfRU,69,Rec. 118 / Mal Luné Music
3yqzTFvOGOsoruu0G4KjNV,51,Universal-Island Records Ltd.
0N84oW5Cs6e0tBAYMqmZGL,40,Way Produtora
2FB7nf8AatPOS5tstCT0Dz,0,Melisa Boone
3OFuRXFkPOzEZbFp3Os28q,76,Columbia
5xmtFAbgEokRnfvZkj2QIR,0,Preston Hudman
76KKfFqYWG5cesjAoAHJBk,1,WorkShow
0Oi6fvWhLf79aWCKLp9oLM,38,Sony Music Entertainment
1p5ugNQYJDuz5U6feiRrkB,0,TJ Records
2sPYPyDFwgi1jrRTGhoxq2,67,Kygo
46E2zWy5TqwPNYaW1BJhXf,19,ARAWEELO MUSIC
3FjHsNpXzXIQXQ17KOox8j,32,Mohammad Alsawagh
4QwqPdnDoncH6z2b3Ksszy,0,ArtistCare
5r9CocCcmEQjeorM8ixqhL,42,Sony Music Entertainment
0O5gEMoZsSQl5hrcd4s4QU,0,Universal Music Oy
7oEbEk1KjiSx4VyYeCZXum,68,Som Livre
3slBXddUn27FSk2rOB1Uy1,48,Nuclear Blast
3GvuSsAGeR3Sm3N0TOZWco,21,UNT/LGS
0xouYb2tScG37vln6f46S9,0,abi Records
1VCTWaze9kuY5IDlbtR5p0,58,Dirty Hit/RCA Records
5aHhLRJmFGyfwJ1wBSjuIQ,39,Diapason Music
3KewA2P6ZHUha0AYXYX40i,49,Sony Music Entertainment
4bcUiX49wpmDRhrC8TvDWV,63,Blackened Recordings / Universal Music
6HxqWRtKWcAxJZpABM3ZBv,13,Occult Rec.
2ezb1PD65SMiuYRHhlMbbm,0,Universal Music Taiwan
1q54MGC7G7FZqTeT2UzGSN,0,RCA Records Label
5Rvpz5No8XIUmXBVdBYZQE,57,MyMusic
7jsBZ9F6OkYWuKzEn5gLsY,0,765463 Records DK
2D1hir2GL3DEwmIO3b3RRJ,27,Minos - EMI SA Distribution Deals
74AxIIrV5mZkEsY4Qm5L8x,21,Universal Music Oy
59IdVahjfUKyRxPcGiAp98,58,Cutting Records
0Ma1vQq0OTVjfErL9I2dwK,31,Factory Corp.
4NIJGMF2AzRhVcPWZ6REC2,0,NMC United Entertainment Ltd
4oJxPivRDqoGAwHc3Zgqni,18,Sony Music/DIALEKT'S MI AM OASCH
2olTq67sonIEWPGMwQnodJ,41,[PIAS]
5lVFS3eenpf4H7u26eiyng,19,Third Pardee Records LLC
00AdNWc3k9Oc3ivDYDE0a7,13,Media Asia Music Limited
2k7ggRxUlNP06uS4pfEU9p,14,"NEW MONEY GANG , PIANO HUB & JACQUEL ENTERTAINMENT GROUP"
5rOHrnrRomvSJhQLGVtfJ8,73,Atlantic Records
4OGTFgqeWBWK6FWJYAA8Ap,61,Del Records
0F6W9MyLGaMNCoVwJCCou2,0,636272 Records DK
3BdOFVLkRwZUgQXoTDo4Lm,39,VIDISCO
0NLUIL53fxahuqzbNmPDIQ,20,ANTIHYPE
6ObNiYAu9QArRs1l3DDfCj,8,disco:wax
3PcirtHuQkR4aiYPPvfskn,58,NO LIMIT PROD
6dvJUaTLVKGsVXT1DDTGz4,55,"Rock Records Co., Ltd."
0wmqUFbaNF1eVwTqs28zoc,54,Columbia
3O935IanjrCQenHMB1st5C,29,187 Strassenbande
2IcmfT1b5m1wWrJI1ZVAUa,0,Southern Ground/Atlantic
0FUBGhczC8F8yMMe6m9Yj1,37,Armada Music Albums
6epWIh8crjedR6Az29zVAJ,25,WM Italy
7ce3ph0kvhOhjgwE1CO6y6,3,IONO MUSIC
27GgLK0HKntNztodo6Naom,60,Universal-Island Records Ltd.
4UchhZ4saYgDiW4yBHglov,0,Føx & the Hound Records
5k2UMFpk8W9aUrpChi2RtO,0,Mons
7EFrarW5cVMbAa2BBmKTpT,39,MUEVA
1T2zfKOl2TFkwRuQ7arglc,75,Majestic Casual Records
3edkONJA38EZmrzzkG0sKn,41,Universal-Island Records Ltd.
3R42bSkDD6CPwDA9R0BLpu,16,Star Management
3dv4gO0Yf0cot7lXT85lFT,41,Terence Lam Production & Co.
2kcrqMHGbnahWLdw7flmc0,0,882429 Records DK
6Pa17vDr2OzJByHRqbV61B,40,Mioritic Metal Records
64qptfrRW2vhbjfpmGETuX,26,2L MUSIC
1JCJGyWkRocGq4typxXVcH,57,Moon Vinyl s.r.o.
6IAy5NUKOpoJ3RHC9snSmI,43,WM Japan
6jnOlmoWk80AZ3SfdEDUOE,14,WM Norway
2Ehi2V8grH8gZYK4YYblNE,40,Universal Music s.r.o.
3U6XwueelFtEIKQpz6upFC,0,Universal Music Group
7oQGRHmGNkZq59Ru2KsYDM,50,Warner Music Russia
5RVAa6VkF8XRN9N6DLTtTF,70,iMusics
4mAToiuP7G4FiXfl9W3oGl,49,Syco Music/Columbia Records
5wFQi4xOTXILQSKQr0Ft8s,72,Collipark / Interscope
1UIdf6adtkb4teeihtXMj9,9,Universal Music Oy
1BlnlqVfB0W3Hx8yOfTrBK,0,MichaelSoto
28mq3iSsGGwPkQQcSJ1Blo,59,Epic/Malik Montana
0pucAyurb60Ncz75X7pRLh,38,4L Records
3wanKGZXsWXr6ZKdQrDtGu,0,Columbia
0lacTEhgEnhJEgbgzUqyos,1,GR6 MUSIC
5syZ22atskXnX090ZgTent,30,"Rock Records Co., Ltd."
2lZJt7LcjiY61pxvZeuV9X,26,Estrada Producciones
7xl50xr9NDkd3i2kBbzsNZ,82,Warner Records
4dyVIBLi7iNnUiRhFaiT45,49,VP Records Corp/Dimelo Vi
2p3ziJelLL0XuQzYFTq0bh,47,RCA Records Label
6wM2qL8ddXGiEMPy44Wt8I,81,Som Livre
4cqcsEQdZPPf7GqylQUd5T,44,Sony Music Entertainment India Pvt. Ltd.
0wSNFWssdroSJ1jrkc22SK,0,Universal Music Group
2d72V0BSLoVmmHulGQIJHG,20,JayTheKidd
5lXAVOBCuDzvoyfTAEJjX9,41,WM Finland
0ez6FW6gOVZwHyJS3xxHgr,0,Universal Music Group
07lW8ZmS1NgkSroklvUW9f,0,Ian
1hykylE3jsGtmaShHFPbef,0,Human-Re-Sources
4z8dyovQ2XGFESeEeRam95,60,Smallroom
6tbaSZ6Q72kofaJtscUwFA,67,Atlantic Records UK
1wIIu2i7A56TlMD99CVNQD,59,Sony Music Labels Inc.
65UccWz81RMI2JyoNBHnAK,31,Universal Music Ltd.
3EiGfIiMBQpHvgr6xsR6sI,30,Minos - EMI SA
2C6xZkxRvtJFkWwTnGMsGZ,34,Creative Monkeyz
0BndJbXRGnhpmXF91zwfky,18,QueQuality
2HNQfVrgJawKfuTtyCRF8I,31,Grind Gang Music
7h08W4MYD0MlHYzZU5DSgJ,0,℗ & © AVD Digital & KIDA
1O0EBPwc5epmcd1pO3vomz,40,Warner Music Russia
2579Hby3FAEg8JcW2xPYD3,41,Foolish
68oeof6cAn3cssqyUZqtmJ,0,Dokuz Sekiz Müzik
3gyHlZ15qxskaRVgnqcXBP,45,RedKeys Music
1oarimTrcaKvythkVlK2fm,3,924302 Records DK2
4h6vqfG5Ypy33xehHNsU5Q,36,Sony Music/Team Kuku
2801cwQRE2bAQ6pKTrI13w,66,Una Vision Quintana
1Q84NF3UdVnIRMjC5BjEs2,22,Focus Music Ltd.
5EMCK8xpYNj4e1lZG0MLbg,30,RCA Victor
6ak1DHtnE2P3FZje53fTlP,50,Capitol
685Q2fduliVtKbWWsPn8HY,42,MXIII
57BSzki7xe0igdDuL6HUbn,1,Mister Frank Producer
0hoZioCmkDUjpxqNxFRbtB,26,WM Finland
1MM4sliNOMDzL4dIAijvt0,54,Disturbing London Records
0mapI8g80UpkDQrdTLlzD5,26,Video Palace (Bombay) Pvt. Ltd.
0qwujayb77utSpftsXjdP3,55,Warner Music Philippines
5duMpP2XmeqCj4CjKD81Ke,0,Pabllo Vittar
6bKzuAAGzsy3YVk3U0iHeg,0,:): / Atlantic
3W64P8VIBhtYUWKHKURZAN,45,AllPoints
50jXx1rbRofsYKZgWwZKjd,48,Mad Decent
5fPNASmvNeT43QSYp6Asd2,64,Leader Music
6RnT2W5jK3g7ETuQHv1U5F,63,Columbia
76fPPFKPd8FuTyNivTWOlU,37,WM Finland
5s55A56E4N7390TTEUzwKN,69,Epic Amsterdam
40epv3b5tvj0DOqv48IS2B,48,NSG Entertainment
4gdw60lOahihgNIvaiH1mr,52,Universal Music Ltda.
2QNvNajGLsKrtgPyOx3sf6,11,Universal Music Spain S.L.
5chvY9vQPFxb9A9Kc3eLfj,33,Epic Local
6ZM1dalw0m5ZzCxobuiWjq,0,Generation Azzlack
1BjKLQ1TkgnOzbfwbBMD9e,0,INTERNAZIOMALE
0DxkxJP8g6gJC7YRa0uogh,26,Universal Music Division Island Def Jam
0Lwms3Z89fmqqyVWPkZUCY,63,Epic Amsterdam
3aA4G0BNbrgFpBNlrgAPN5,22,WM Spain
6j3DvP1XrNbx0FtXBu5N4B,58,LINC MUSIC
0Wc2PBsi5Kpy4L77v89eAr,34,EMI - Kent Elektronik Sanayi ve Ticaret A.S.
6nzFZcMQwVeNT53c4WMUcE,34,Discos Fuentes
7FSljR58CzFZISeEMj5bO1,33,Vulcano Music Entertainment [Powered by Planet Distribution]
3FReLZHqk0os6Oi0qOmV1K,30,Get Arrested Music
3LrWM5CZEQdHEfANSDqbPs,11,WM Denmark
0DtFQfEdnLy29pxYoizSgn,53,Warner Records
5QBSytsHjK2M6uPLHppVSN,7,Final Score Entertainment LLC
0EeETtjyIpQwsiqIQMHLtk,38,Zelig Entertainment/RCA Records
6uORfmslCiljDMCz22R6rW,46,Universal Music A/S
5v3qNRJ3XyQMxQCvUhXEUS,19,CYB3RPVNK
47kXaAzcEMzEYL0CD0xUGn,54,Nabru Records LLC
7boVn0Y3wxQDfmxQFO6FXG,59,Legacy Music
5TlLwAmk28kv24iqYE3A8B,39,EMI
2A2Ir5hwA0eYfdsH0m23Gp,0,Universal Music Group
6bUICiJzQllwJk6ZNceOFC,0,Universal Music Division Mercury Records
5YrG7SogmsvBddAyP0Zog0,21,GMM GRAMMY PCL
2cVtur6q97JRQFquXkdTQf,50,Universal Music LLC
51vRvV83RdWGP9FpzGe4SQ,56,Speakerbox/Insanity Records
4Cv439w6zA8dOOFcPVggMv,53,Som Livre
1C3onI7sVvfLzvj7XdLwej,16,WM Finland
1kZjC9M6xuIMg3JRKAJhDv,47,주식회사 글로벌에이치미디어
1rF426Y1ZBuJrkcZDicxlC,37,Think Music
6P5NgMSMfNnqt2fO9yAyDb,31,Low Suite Music
0iLhDl4hlkoBXLtsfhUg56,66,"Real Hasta La Muerte, LLC"
0ttrd4ZA1xsDpXzOOh22e7,16,Me Records
5pNEBze0YbKXp6GJVx4rmn,35,GOLD LEAGUE/AEIOU
4UUOJrs6MUmkshzvSbKpAg,64,Stay High
3WX61rgOEJzhSa1g2uMriO,43,TRIFECTA
3zqIOlC6FwNKRCE7gUpcmr,57,Barbès Records
4ptavMe4OBCtw0v3PMACbL,29,HMV Music Limited
33NkfMNJdnwAu5E8C1Pu5a,31,M-Eazy Music
0leVOEw8L2TnAfLGwkFnab,70,Sony Music Entertainment
516Q2v4ULHywUwtsyuy1zr,32,Sua Música
3RylTx09vpVuL8EBsGxDaF,0,Mayfly Recordings
0DvRuPkgJg6LeEglqmK1MO,0,Dani Mocanu
5yRSPnufvS5193Pk2fxPy0,51,Sucesión Víctor Jara
5iTNhsNPt2pesmEDZlcphf,73,Universal Music Italia srL.
2uHtmuxFlU05JMjiM5EsjQ,61,Rimas Entertainment LLC
5UwibZdNQ7C8O1aTQkGHSd,0,Con To' El Flow Records Company
1Ivao6XRUtJq89bptcA4jb,0,Eerie Organization/Crystal Math Music
3TrjczB0G1yDQoMGLVFt6R,0,İREM EMRE MÜZİK
7qvA0kf1dkmR1As2gOnBPn,63,BIGHIT MUSIC / HYBE
6FfydthOJNOSCM8BeSqKh3,72,Run It Up Records/Island
4vxsbe3pI3wWALh9airbPq,49,Universal Music Spain S.L.
3ErAPtGIXy1ruKufS7bisz,31,Th Mark
60ggaOopXApXj9qV58Oytc,46,Sundance Music
04RBwKhmlQubyTNNu70Xx1,42,1618846 Records DK2
4AAPcnY9uBoWwLilPwTOGN,0,Selfmade Records
7KrwyjO26jw7TJaUcJvbz9,0,Spectrum
3SBFhUZkLnK5cqbKg6bn79,52,Ariola
0nxgXyTLhPP5hHO3qNTNkr,39,Szerzői kiadás
5KQgg5bFgzVeQeZ0E4mxSQ,67,MER Recordings
0xA0QM3piWiMF22mqRVT6U,59,Trinity Optima Production
3SwxRkHbAarf3wWlInRTzA,0,Columbia
7Lp5k5j4kHtTT8zOpJkfUN,64,Hilltop Hoods Pty Ltd
1irR69koHNOZtzO5vXY2Ru,0,Sun Entertainment Taiwan Ltd.
6cs7Vijg2dNWEJcMxaMivR,47,WM Japan
1hTrdWpdPEeXHQWc9GmpxZ,73,Republic Records
6Yk3jSz8BBIcmo5ODurd18,25,avex trax
4E6DU9OHC6AtA5dh4XeCfX,28,Columbia
3qPuEBGkfDn0Rbg9SuTzAu,33,Parlophone Sweden
4QEILZiiIVx3Tds6I5Z0Da,28,Helicon Music
0cE9T2M37FIqdvV0Ig8nkB,44,EMPIRE
7fTATI7KTvwBrJ76l0WxYG,38,Quatro Vision
61cQehcQsG7Q2ATrsZNJaT,30,Parlophone UK
5UTevyaJD4gCKn1XUEg0e4,47,Noah's Ark Music BV
51sXBtq2o3Cb0qMJhc30zA,45,Universal Music Italia srL.
1A44RHt8cq6hswSjCPPtZO,21,A-P Records
3nTo01jqoeEu2r4QrvzxlW,52,WEA Latina
3XdYWnO8YOghVFUWPddhup,26,Top Notch Music BV
0kJJubTbpBWH9dwHmRl4qR,48,Warner Records
7M6kfnFbh2bfNjmN3DJX8Y,55,beartrap
51Mkp9dvKNEJbYlDDFZhxP,16,Privilege
0tdSdU9vHor9z1GKUv3vjR,50,Sony Music Entertainment
6ItJnQ1PwIOS9tqdaVc3Kw,59,What The Duck
7HLE5d6iuSQFupQbAWn4SZ,43,Z-Trading
602NT2nWOLMq2mIbc9agYa,0,recordJet
3U9Rsx68ocQvhi4AfqUzPb,24,Heritage
69yaUTVnjoxtsP7vTXqKxw,34,WM Taiwan
4oB0i1S43BE1uM7eopeurT,73,Touch Paper Records
1GL7o6SorQ9Us3qOmt1zT7,46,Anders Matthesen
0rdKJxRJdcNozg9g7ww99u,32,Warner Records
27RUK36qlkCtwySz0pBQXq,62,Atlantic Records
4YrVQXFTf6FbJ4n1CWYsx9,40,Tùng Dương
4KAke0qNpEy2JfyP2CzTlc,0,Sean Michael LLC
1MvF4ulZKH7SaDQs9rE5nc,79,Atlantic Records UK
58Ec6UKXR0REkiDRkKkI4R,12,Luova Records
7dpfH4H488nSY923uEAzyT,9,HIM International Music Inc.
2VFwfpV0ZVPjmwxwjNTLj2,0,Top Notch Music VOF
2226JlwqHYh4dOvxE9Eovz,0,"B'In Music International Co., Ltd."
3dbcYNmY6sD4fDzpEICgKN,0,Messias Produtor
4W0r9HOcuCC6Vh7aze2hwi,2,Jonas Brothers Recording
0NC1AcoK5y2cBLwzej6tqE,67,Def Jam Recordings
3K69GaQFZTmveDedW6CHzq,54,北京眾水之音文化傳播有限公司
1ZbhRU0KKyR7aWRXkxfHJn,22,Taff & Wovie & Dmc
5PYtz6P7n4V5ryGlRIambH,66,Chess Club/RCA Victor
22XR8EbEWnFz6vf4BlFbUE,28,HGEMONA$
2jvkMPydCpLWwRothqJU1O,69,Motown
6E1x4nqYrX7qQVOtmP7gUV,44,WM Taiwan
1M1ugA5OhxrkwDiJVgMjS8,24,Trailerpark
5sK78apv4yOoXjxRL4kOdJ,69,Parlophone UK
33h1DnrztGgynGDWwzQEiA,50,Sony Music Entertainment
0EmCH3tGiC9pjgIhxsqg4e,58,Black Butter
3VqKraf5oJa2zmPYam1MKz,48,Montevideo Music Group
7aFsEiPU5uJPM4KcM1Skt6,43,City Center
5LZSpPoBVBsh6kRSEKfPQ8,77,Columbia
2czuN6tZcR5ebpuK9A1Vur,58,Ministry of Sound Recordings
2hsUyrS3lKQyUePvxHdCql,34,Romantic Factory
2dELSaXUeq1aDGT21iyBo7,0,Epidemik Yapım
2F6OKkFouf9ll5uYQ7myQB,23,Neptune-Media Publishing House
7FeTCpIRGy8WezSUIMRIF0,2,Sony Music Labels Inc.
4ZW2PAK1cfIOeCpxWGVHQ6,39,2008567 Records DK
5oyOMKRz8mjPYWVmGSJEsm,51,Universal Music Mexico
5ftRmSBjH02fMedZmn1alL,58,Mary Joy Recordings
5gChE5Qr36vvOcKT4LdPOs,19,Virgin Music Label And Artist Services
6VasoswM5vvSkye3VzG6k6,0,Venemusic
4qHdez6gRxicfkMKbUf9p4,0,Aries Music Sdn Bhd
3pbAqXqZT7GrvqAmC5IVw0,0,Universal Music Group
1DomMxaqdZrzdYX2EEhufi,37,Panik Records
0iwS6wwKRVN1h1tf0BgQxC,52,Epic
6jBrihWQmJCl81kuNQS3pE,46,Becca Adams Music
0vpSBFbmNlVg17wg1twBTv,42,Universal Music A/S
1JeubLvs6Eitf5l9sC0Q4B,43,Hely Deng Music
4cAEWgTGIU7kL1sgbivyGY,2,Big Joy Records
4ZDhpMcygL2oKFCmxeUg3V,26,Sony Music Entertainment
6eshg5QTGepLMqFzeVNIGy,50,João Bosco & Vinicius
7vMcapwZDRheyqRiuxhGFU,54,Montevideo Music Group
5u6mRzGaonpNb9Oodjal3Q,51,RCA Local
0bM7lANtkB6A1NcDG80Kla,31,Resorts World Manila
2mxSKnfXZemeBKnWX178gX,46,Sony Music Entertainment
57iZ5ftBvYzHrYRSaM1URr,36,Universal Music Australia Pty. Ltd.
64o2UFfj1MNU0P7a8wwUQD,0,M D Record
7agcLvoAGGzrMahV993Jq9,41,aesthetic
2UXdxO0rvG1dOb1myeiL0R,47,WM Finland
2p88hIeS1uRokPjPtowAb4,23,Sony Music Entertainment
4VFropbJl5aGcfUAe4sqDm,28,Alda Music
1Sjr6H0QTgeWcf2Qe30bmG,24,Virgin Music Label And Artist Services
3nhV3YHe1y3G8JOhBaZfGY,25,Helicon Music
2omoGx7pyk9JVuzcOtvWHr,38,Spow Business
322mvTsAmEoCF3rbnXy9iQ,65,140BRICKS
6xLlZn8UIOCLk8iP1yRNkn,33,MikeJePan
28MAYujsaj4bNIDA2rs4Fa,23,Universal Music s.r.o.
5RmGX5xEEfFDddBQf5o2VZ,40,Universal Music Oy
3ie1DPcM8OasYJabMtqRqg,52,Basemode Records
3EYAtUUsQ6egH0a3bycyyW,0,Columbia
031qYBPBYkFixhxPwRTb7U,12,Tony Raw
4AYwKwN71ohUGHIo8JRypD,44,Boxx Music
7yY8pBmTgibF2MEzv4qjfw,25,Bomba Dischi
7v20RlVibTDdhbbtSBjS9b,4,Alamo Records / Interscope
6xZ7MHOdOHzfKKkVKdOSye,8,SOB Music/AMG Music a division of CIDEA Networks B.V.
3Dg9TeDh6zX0604z9T2AIh,43,East Asia Music (Holdings) Limited
3drFZ3jljw2nEGMyHH1MFb,18,Roq 'N Rolla Music
2TV3G6qNp4Wc1fNf1lQVci,31,Universal Music Oy
50xBfOCnFW58MOYmxljZiJ,39,Sony BMG Music Entertainment
4tnDopXhccSMfBgOUGJP6q,42,Polydor
1ICnENoEwKd9vmhtjLRmZv,33,Crush Music Media
69KzPN7jHBKzqzZoRNgQrA,56,PMC
2fLkonSk9cVovvnRKKYtk5,68,NCS
3pOA3oohNOrloauSH9rd8n,61,Masterworks
0LTJeXgoVnKudCWcDdMic5,39,Rizani
6W3qGdySLUVV9OYW98UWZn,0,Mad Decent.
0SeZnTLIuPbHvuuNTJDHLh,60,Curb Records
5BETB41YQBN6HFhIu6mcJG,33,WM Taiwan
3wWyEFrsmB01EoPDFUWvHa,32,EMI - Kent Elektronik Sanayi ve Ticaret A.S.
6xyrI0uJXxNGCzMnF6d011,60,МУККА
36kp4SVbHt0SqhAGpdFsK9,62,WM Norway
2zwfzHnESjaqmnHBzYqNP5,14,Berk Music
5iBSgwyAKjQrID3kK8446S,29,Universal Music A/S
5x00T3zLjzG0MHJ3bDRHY2,1,St.319 Entertainment
5w3VIxQYHnP5SPzqSi9owm,27,WM Malaysia
7pIoUpBjNc2HKKD4PB6yfq,0,GR6 MUSIC
7kF87y2i4L55X8nkk8zVyx,37,Ratas Music
3r1hGbzM9bIIEQww2FrmlH,37,Sound African Recordings
1Y4oDKHdcZMgWqCTTPM4Uc,32,Universal Music Division Capitol Music France
0lhoVQfxS85IViefuzVTxl,59,Suther Kane
5R00usTpLwHq4O5OAQFbr8,0,Spotify
31ww9FvPCaKOwcELul3pKb,4,Universal Music Oy
1g0BHvXy9NvbhfKcwkhgJ3,41,Universal Music Kft. Hungary
56otgbYonRQi7nLHMJRqP2,6,MVQ MUSIC
6FcYVxVynedSlXKluavtLm,34,Universal Music Sdn Bhd - Distributed Labels
4sVpJJTw1dKDGlTprOvafq,49,WM Sweden
2Ue7TVBB8uDKpz5sF0mtrl,35,Universal Music A/S
7H22buj97n6iWEyMhATHVi,28,S44
1h76pa44QzlgFsDpGZFGRW,27,Alpha Music
4vrZoWrDzMC4lp8A8P4iYi,0,GP Records
5wiGVwkvFM127askBhFh9E,22,Universal Music AB
4oFE4CiTbV5EebJNkBmwss,0,Universal Music Group
2cyOYNUrRjayBnSvcsLhy5,13,Ariola
0H4SeIa3hkMTaHicR9JOxg,21,HPF MUSIC
3hvY5dIMHDPIKvPRCBLyn4,55,Warner Records
0PHv52EFDD4XdC3uEw6rfY,33,Atlantic Records
1NEk0wNYhO6mufnADxRCXS,49,avex trax
5Ew5vOg3PYyT9QUPCrdIZq,66,Warner Records
4vc6MDoTCUevpfrh5aBOY1,21,Alda Music
3kMflVVnVzgLP7EjQbidFU,0,CTA
5Uk8aWA8YJkIKgbAJUXQCj,33,ETL Records
0251WDYBrQklJPiAAzJM8C,14,WM Taiwan
0RrD3PboZbJD1CasCJ3AAn,21,Mobile1 Music
2Tyx5dLhHYkx6zeAdVaTzN,78,Warner Records
5SLJ4schDbOm9u7R11jbUC,35,WM Finland
1LnFS7Li8SFwLVoCsWJsXU,35,recordJet
3cboW3FTtteKE9TXb0dsTg,16,RCA Records Label
2cxXZkiELhgzv5D8DHLmRr,23,Smallroom
4UMTv076D4kaGYg0YgLvca,38,avex trax
31eEoJ3Sz73OpK2zd620NR,50,Urban
31xWoCjfZzCup1gnRekhl9,45,ONEFOUR
7IrnJfiFGolxGH9dOmzk8x,3,AsiaMuse
4XLV2CMVB5PRU3sOpBIxNq,25,WM Taiwan
0WBPBQuEfYJcRmIA3OdJmq,47,remme
3GCKwiuB7D7UPao5Mfl0Pp,0,Rich Music
4I3EcXD4e3KcEoDJfFEZ5b,75,"Slaughter Gang, LLC"
5Yg5Gxcy3xnoTafvBdif6G,44,Trapanele All Stars
4g94plevpKeqBvSZLIeOsj,56,Universal Music Distribution Deal
5sr8V8kRzYAR0mT54kDPlT,28,Ō SQUA
7AWcYlElQTjyMy8x8rViFs,14,Best Produções
43ysw34gbgzqqOYViWByBy,42,Klasszik
3o79bUDuWCYStFiTxGMKUX,52,Columbia
6vOxOnQHYrXocGtFkbEx57,39,Sony Music UK
5GDX7hyw0fvcQdvOZCivcP,37,1352381 Records DK
1WhYt8Mx4sT3KBxrEkNO1a,0,GMM Grammy PCL.
0v4mT609uEX1T1l67ImLdg,23,Wilde Westen
1GASFFJ8U2ewmMNHIHYRhr,46,Awesome Music
6mGG6uk4egTllGNFznkdSn,0,CNL Music
7jN66YGPSXc7ibUmQHqsWq,55,SBME Strategic Marketing Group
4RLVTxnuVN5ZWZqBFnaaQt,73,Columbia/Legacy
4k1207fs79vZjnRWxRjBfO,61,La Base Music Group/ WK Records
59M5V66SpqUAaIkkirTmS9,44,Columbia
3o5M2OXfUVRsUFrd7u4a5K,60,Billion Dollar Baby/Interscope Records
1qX6nUSaogtj0WatsGW6yK,0,MaDigital
7wn5Vm1LY0hVCvNiAlC2Ha,48,Urban
36tML2tWjDrbLW4FgrX17U,76,Perfect Havoc / Asylum Records
5JB4ojeLyaE1Yx0gE8JWGu,0,Hienpuicakiiis
2Q1brRTE95HEXDN9icpqXv,62,Azet & Albi/WM Germany
0P56TEUieMNRjZtLh5j3zN,31,Sony Music Entertainment Finland
7zHyc7Gygs8r8koLNbgvuc,37,THRILL PILL
1voqedisFutEf7LWhluPTN,28,Batarya Company
660o9lB8PPYtzW1NBWlUCz,0,ALLAN ROBLES
66L5vx5AWSNeTkIKa2WCMb,18,Sony Music Entertainment
6gkwOLmk0ALMOjWs5WhAEr,74,Def Soul
2Y2CaM8Ek6fPblAnVGBvzR,0,Independent
7a1LGRZGC4RmMsnohod0FT,36,Universal Music Ltd.
4mIV2lIQfHszWU28kvYtJ1,64,Machete Music
63VOsC7SDv2VTeGyyR5eAq,7,FPS Music Digital
3ute71zRcRwZd2EMEFn4ta,52,Universal Music Taiwan
4TaTqeJ9JfqRZL8geRANGX,45,100% Production
6I7zWsBBZ8TOp2A6fPAOkk,0,Windy Guai Music
5UuagmUdthdc1pZ8p3gP7x,27,12os Pithikos
6imtHkupdNp4hw0pVJO3As,27,A.M Music Productions LTD
0bVpSLPikXccXESlJzdmgD,53,disco:wax
4z82WQmUyMk5kysc8R0ycy,29,2880917 Records DK
4K6B1KumSxNR0SfbLk66N9,61,Mr. 305 Records
1qexecjcDkd5qaoO03Xjo7,0,何樂音樂PQPMUSIC
6uiCZ1nzJpiMeUpkF2KYXB,39,Select
0LZm9PjPwm900hHKpGQ73R,12,2020 GRANT
67ikl4z4kUzA8gaGkg7reZ,37,K-Clique Records
2kqn09pydzvKvB3xWbAxY4,67,Macklemore
5XCYFMJrhu91o4Z7wZ5QmL,14,Top Notch Music BV
4CTHAcNv3n0eaBNhvVltBf,0,Universal Music Group
5oANJhuQkIshPzEEhsxGVF,34,The Wautier Record
0YLkX04CphurAEYymWZAEA,40,Columbia
6x21rwzWxMxNqgxSNOEyYZ,0,Universal Music Group
2Aq4GD7aJ3k3wUxVOlZMmb,0,Warner Music Group - X5 Music Group
08QVX3oPM46w3beaRWgfGE,41,skyprod's
4DU6GMEyzb1WLfXMxzS0bF,41,Sony Music Latin
2iGROOqmRnT9ATQnjnjm1J,54,João Bosco & Vinicius
4wp9TIE0ie6NchDueetZ1v,0,Khac Viet Production LL
