region,id,top_position
Switzerland,0xPaZrF25ltzvz1a2Pm5DQ,92
Mexico,3hRZsdTF5uyGA2uhNqEuhm,70
Latvia,5jzi9dCfb1qpPW0KN4mUt3,138
United States,5xEWiG0ug0rOymOjlzSGzx,86
Dominican Republic,2RVrdr062uLFxXwIxwdXPH,36
Taiwan,05W4TSNqPEXtKdejLVRQrm,54
Denmark,5j9iuo3tMmQIfnEEQOOjxh,191
Switzerland,0rsTDgGRlXKuzSAxcdb4Ns,194
United Kingdom,0ECs7wpW9157Tk5yBUGbE0,32
France,0VBjr7lOyTb1oFi8XApmCp,101
Singapore,1wsLHgXJ4SKIfd5ePSX1hD,39
Netherlands,01bWQ4TPGmsP6FS64nF4R9,156
Latvia,5ffntNJnJOeFv7b7DCd0Bw,18
Panama,3a29UVSEIj6x3YcfKs2rdi,12
Taiwan,4xlrALxuaCf9yZBHJeTSG6,9
Hungary,46xkXPGjR9Ig9BcaTUNus3,137
Greece,43oV7fVoBRAp1nYM1zapb4,121
Czech Republic,3LyNsopPP3hXf8bZBE7cDk,182
Thailand,3fhvRxPQ1r7DP0JVQFl6zn,14
Indonesia,4aG1OTkWookWM4UdkaV4Iy,169
Egypt,2DOHTSuMPxsrgeHpeF5R0y,13
Germany,57nOpVSc3j9o03Cr928ZM4,169
Global,3rPAD722s5FFNnwjC91t7Z,39
France,00y6yHW6kv07HqWmodzjGb,74
Sweden,63HbQY6pMHcBlE9LIyIuOG,114
Uruguay,4pi0Y0pblugG4ZtkUcNaiZ,114
Iceland,6NrqgQf5jxVvJCeGejiaWG,15
Slovakia,5QnpHOjBv2FbsQpOsMsHBW,12
Australia,3YQUpKTmtgPJf8u6ooi9KA,21
Italy,0YHUITU3w6ws1v8ehT264g,158
Latvia,6Bg7MznA9X0dIhlAsLyBYj,4
Finland,4NOZ35Dhucr6UlVyLOtktd,76
United Arab Emirates,0FfqyjhB6Kspvit1oOo7ax,86
Denmark,6unpxvrSPh6n1VAj1hMyCG,47
Hungary,1a5Yu5L18qNxVhXx38njON,24
Greece,3z5rKywbXGxk6c7etb3w4h,14
Italy,2XlHu0HcujBCkWMdIAvrqt,71
Argentina,2vi23luhEYDrtUnNHAqF6q,82
Spain,2BEcap3xJtmiPaHKyfQi4e,2
United States,4dgSkDZ70riGZ7YeyS8Y0c,126
"Korea, Republic of",4hJhHbkhZFnxmWbAkZRoe0,101
Hungary,49COPp81lGS9Hl9OwKlsKl,74
Germany,2CYVETnhM9aytqrazYYwrK,102
Argentina,1mT47pKLXUwPYGwB91GcNz,23
Switzerland,5qNh5WtzMbfpSj2jLlBkoD,2
Sweden,3CcLpDsFbuzzbR7ZTgvdpu,133
Australia,77UjLW8j5UAGAGVGhR5oUK,142
Portugal,395KzBy0bkb57dEvg6cfzJ,118
Bulgaria,01od2Sgr1MUaspmEN0ewde,46
Singapore,0KWnRv3wxjltYVB3MqjNd2,78
Sweden,59JayqW5h9kyhLEcCTwPRX,8
Ireland,0NRHj8hDwwmSPaA41o379r,61
France,0XYl3NTT64mnwxTvGLGmOi,76
Turkey,7arrDSUI4hP3kHq8BurZ9u,90
Russian Federation,3Tv3pSjBEJKQvUKA18MCII,39
Estonia,5lLNBIyjp72btcnrjBG751,36
Viet Nam,3pHkh7d0lzM2AldUtz2x37,11
Canada,2M5JbSH08zyFC9NBhKLap1,194
Belgium,3M5eeHXgG4VplKNcsBC8Dj,109
Romania,3WRIaWsws011vHMd9uzPjG,14
Romania,5DttNeiizFqWUON9hZBqTY,131
South Africa,47HZhxG5m2pZpzY54tQKLY,40
Australia,7hDVYcQq6MxkdJGweuCtl9,31
Ukraine,0uKWzjO144VipFFF29dfIe,104
Switzerland,6DYhtpfCTasCnkDJAFMqGJ,18
Bulgaria,1YaV2xYfeCb3WDJjrwPNbB,54
Finland,5aAx2yezTd8zXrkmtKl66Z,6
Japan,0lMbuWUpfTWhEmOKxppEau,19
Chile,03NqHNdG3Ur6kciQWK6e8V,146
Brazil,04JL2liXXV9B9coeGuUsPw,30
France,4HDCLYli2SUdkq9OjmvhSD,41
Taiwan,6kwjKcqCAWqkwoh8LpDtyX,195
Greece,0eeJx68qQPDuiv97Mhozds,131
Netherlands,4yWUyS6jubhx9kYKZHt1PM,51
Iceland,5q4wkqDLqnvPy1nMrOvRz7,16
Switzerland,6exBa0zr8dQkN2TnKn1iNI,14
Dominican Republic,5qN1G8fSHq4Sv5FRoOkNGu,94
Greece,3kGfazcbVvVkuZunzlLgTD,44
Czech Republic,4kflIGfjdZJW4ot2ioixTB,161
Luxembourg,6Vcxzw4ifKqYxVrp3ckpVF,8
Sweden,32Qea3SN5b6VydcG4ytZ4V,15
Poland,4D8gDtDm6dYWLUjahYoYMA,24
Portugal,1QCqedB1ibmRO9x7Ikb5LI,8
France,1a8QbimidAoMSPdv43GfgP,26
Canada,6Nm8h73ycDG2saCnZV8poF,134
Colombia,0XrcRy7nhZY4FnZQFuJ3Js,181
Brazil,2rKF1APjqEGwIU9useJ1dt,180
Finland,5AEtlRudpgdT5FtNiuly6Y,78
United Arab Emirates,4wBcaYqLPm7EtDVoJQORU4,112
Canada,4OiBN3pUfo2ykf2xaEHWA6,174
Iceland,52v1iGENBFUdOTpQhvAhkk,71
Hungary,18W92Zm1KjLCbUIszOhpkD,30
United States,5D0YYVfsYxLmcrVAfoBPxR,101
Switzerland,32md7VvQTg5kQqPnbHFjx5,36
Switzerland,3FD8Nbl0UdmbctMAKSwyqH,100
Italy,4ntICtpX3S3KZdZE6L9dxk,127
Germany,3g62kHCCbNwhEKYywx5Xwz,153
Norway,1eMNW1HQjF1dbb4GtnmpaX,104
Belgium,5psKag7FkSEQuoHBBCTIIt,37
Poland,49toJ379BMJ7MssZ9lTGVF,45
South Africa,0EjxwI2vzEVqMpFjusasfm,7
Norway,1q1mRQOMaWnk9BAJKWYheK,196
Finland,1iu8AelI8HgWFvvMiTwJ1j,121
Viet Nam,4EAV2cKiqKP5UPZmY6dejk,72
Argentina,2bdD0eYH8XirjVAXq68JAN,92
Czech Republic,2qRN7PWiHRLprw4FpDeI9N,52
El Salvador,0jagsVVkxwxhmTIicnOaon,143
Portugal,2vXKRlJBXyOcvZYTdNeckS,126
South Africa,60jFTpfSeyc2oRENnaHlrw,82
India,6DFXFqK5PTGqTzTbdj47uV,32
Ukraine,2mvP5OEZXWL0QefQSq7z6b,6
India,2bgTY4UwhfBYhGT4HUYStN,1
Switzerland,6o3QUC5oAE4g6WxRIFcZtb,28
Slovakia,3FDrI0FLKzrYQiWxPhqV2W,40
France,0nueguvCRDaSY9dKR5tfIa,133
Denmark,4xqrdfXkTW4T0RauPLv3WA,58
Finland,5wpxDeRAgF5VyELTSuTeWv,167
Malaysia,1G7u8BpVFWE9p0gTiTH7i6,80
Hungary,7vyMuzXuYulcueyQ1jvcC2,189
Spain,05fmJQJp2ODhF8BWhohgb6,126
Finland,0n12TJkj0NLp1qcPGdDHhu,13
Thailand,0qYTZCo5Bwh1nsUFGZP3zn,140
Ecuador,0ofbQMrRDsUaVKq2mGLEAb,26
Argentina,0gplL1WMoJ6iYaPgMCL0gX,45
Turkey,0C7RxcoJUdt0EDtQLuOFc6,158
Saudi Arabia,3v0d50lcF262Mj08I77LBR,84
Japan,32m8QolmAYUaUafzdL25Xm,109
Ukraine,3XOalgusokruzA5ZBA2Qcb,189
Ireland,5SecO8b3bvFNBTtrTyt91o,123
Taiwan,5GbVzc6Ex5LYlLJqzRQhuy,70
South Africa,1rP5gAqMlm8d6UnfseuzSm,147
Japan,5aUSEPNd3m5xliFK4pn5mU,120
Philippines,5SZ6PiNkj1IIavGqBSMacb,78
Austria,6LsAAHotRLMOHfCsSfYCsz,8
Czech Republic,615vw74T1NebV8pKoutm2J,25
Taiwan,0xDQPgYdTQZCn92Ee1W0WW,6
Poland,3zA49QuSzoXEm1lOgCo5ok,103
Finland,2yZax79pOrYuyIFVW2cZY2,79
Peru,2ktoFujjJtantyMoVdBJlX,16
Morocco,02kDW379Yfd5PzW5A6vuGt,83
Egypt,0PpZciRgZhn05B7vbXlh5p,111
Israel,6ChpgWt7s2ksM1Y3l0D9sk,194
Ecuador,2cOsZeGSBBgaZWnwvBo5yI,180
Slovakia,2dHoVW9AxJVSRebPRyV2aA,134
Ireland,00R0fEFZGb5hyTgF1nrRCq,145
Switzerland,3FDrI0FLKzrYQiWxPhqV2W,43
Romania,6u28GEZS0RcedHb3DU9JOx,92
France,4f9K5OLNwnn1XWN8HhKzyF,24
France,7fUYUcWy853HS8YJn0b3Sr,6
Argentina,4s0BDnatQJ5uL4BcrOfMG6,177
France,2c97Je7uaqUqC0NTrb5aSR,187
Ireland,1prpauWvVGDE0xJAvaDRQt,147
Colombia,05bfbizlM5AX6Mf1RRyMho,3
Hungary,11LguGpEjOklkNQr70nrHQ,108
Sweden,22P2TOxw8iPWRKzwDrIdQy,185
India,4qhGDmLQ7Rbyqkm7cwjLps,185
El Salvador,1OxpEQfqYrwTVdOQyZ3QCl,24
Taiwan,4dL8Yvr8PQDwItlyVQuZRk,13
Poland,4tlVKOOSZoDUtqtyjSSi6t,47
Norway,1iTBugGyk1aif7Lp7FMEg2,99
Norway,54OBgO0Xwu20Jak9TMXbR7,89
Germany,43eDCrqhZQqgR2FUGeqEAE,118
Canada,1ZDmxwg7Lywlx68b7SsJjj,35
Ireland,0yOLhQVpava7cJhVDbCvSh,69
Japan,6WXwtrGqNu4hv6hNZGpadl,167
India,2t8yVaLvJ0RenpXUIAC52d,62
France,1x5sYLZiu9r5E43kMlt9f8,7
Iceland,33B2QbtAj8mbDpwvGTOnBt,44
Singapore,0BlY60NrN0fFWbdW3RW40q,61
Lithuania,1349a1cfv3J1bb0qGch29z,57
Spain,0gSNix8gxw7JhUTeC0RnAS,38
United States,2AKWKzRCuyuMJzMzsJKr8G,117
Colombia,3bSrpGWHrMlwZ0TdBMXv1p,134
Greece,6aIAuKNU8JlVaTmoCYYN6U,146
Global,572NmogOEHowA9JdNqh036,197
Spain,5lyikKk6KFWfWCuDDir9Fx,75
Norway,52EB2Gk1nkxZmbomJOXUde,23
Germany,6cx06DFPPHchuUAcTxznu9,1
France,0gz1cS8YYVrNnangIKK9zK,39
Canada,1RvoRAL612adAVrPUoAMHR,174
Germany,17vGPZ5EsdvtgAOCD4FLWI,45
Morocco,0rLLENEBErAJjcTFTnQxhq,45
Costa Rica,4jcxBTrNvyqMJdMDyyjdYV,7
Turkey,57BrRMwf9LrcmuOsyGilwr,188
Ireland,023lag1AgeOf7YChojecRu,99
United States,475jSz0H6U3duJyNiDS0tT,59
Thailand,0UAXp00Z2MKHnrFJCvcK7b,9
Denmark,3PMDdBSJ45AmkBnLWat5pC,196
Poland,4mm8Ia1SKncoc2CKN5OEhN,28
Germany,2IdFyxwiNIUUwQPt9kr9em,92
Austria,6Xgq7MvZiet0hVi3KaDSgJ,50
Ecuador,7zkQwd9ZjsqvGexq5oQ4m6,129
Sweden,541OLGN9Qfp5lizRnGk8fG,147
Lithuania,7CCCX50zGHMTuHsyKQy03l,57
Netherlands,3vgNmjuRDnGLxUFGCLkwpm,134
Guatemala,5J1c3M4EldCfNxXwrwt8mT,10
United Kingdom,1jI1aLmm5HTwiMtvsbwDJw,108
Australia,1nIfDGW6LmzWwrx1cAX5ts,109
Japan,5i66xrvSh1MjjyDd6zcwgj,189
Paraguay,4WEJrZwPMwsAUks6GOhnsz,188
Finland,46HNZY1i7O6jwTA7Slo2PI,27
Hungary,25qfFpoGhk9Njgu5nl36sS,63
Israel,3DXncPQOG4VBw3QHh3S817,52
Lithuania,6a9vKVMFfNBi741DVSit3H,53
United Kingdom,7ec55GDkRIBmsI8XKrG1lu,144
Latvia,4MXhiYIRDMGAuvZc5IFTwC,38
Singapore,7yHEDfrJNd0zWOfXwydNH0,63
Global,0j5renyfv1ChCoe1ca7bDP,12
Austria,4Hn5Jhz7OAdfTqrKZzN0tf,101
Austria,6mSzsSdu0CWIV70jEjWMhI,124
Japan,4iYRa2btalAzPZoSYfROqF,33
New Zealand,3QCU8BT0zDS9LPVfEhRFEE,54
Morocco,6KUE0HSSudAp9AOycaF6SH,96
Chile,20jvgYvnqySWnNCsHQZnXk,125
Netherlands,51ChrwmUPDJvedPQnIU8Ls,8
Canada,4JAyIDXOqNM6qHuZML01uX,11
Sweden,5MoEcYsnYrRYjueCJTlWL4,94
Czech Republic,6D5pfooPP6hi99RaXjkDsP,186
Dominican Republic,2xO37ku7ZNTDRaPx33a8dl,185
Finland,6LwBFoBcDfSOAQ0McrGgYk,7
Paraguay,3d1wvsZjykpYZxbIPz91Ou,199
Belgium,7MiZjKawmXTsTNePyTfPyL,94
Bulgaria,1GVF9369j7InydwGztCDIZ,77
Austria,0Z17Mfpa69QNWdu8z6AA9c,97
Russian Federation,2UEzKB9HajoVbaM5ZIbUWM,114
Argentina,2hl6q70unbviGo3g1R7uFx,71
Japan,2JzZzZUQj3Qff7wapcbKjc,72
Switzerland,5ysL31dJXdNK1OCI5Hlqe7,108
Japan,5ry2OE6R2zPQFDO85XkgRb,88
Switzerland,1WtdirsTQdZzndykSl7aQr,36
United Kingdom,3PfZ5k91tflSkuOKP2IOk7,158
Morocco,7bcy34fBT2ap1L4bfPsl9q,158
Czech Republic,5qC5vLl2KvUpCgBQQTLFHi,52
Romania,660eekzsNZ7sdATvfIsAkR,86
Italy,6samGFEwOWG7AN7BgTPWY5,175
Finland,03SEp9sXkAOAgxJtSLuVEi,107
Canada,36uNbyvWCUwSk3AnpQmu2I,35
Belgium,53mrVsi49rLHIaKBiSvElG,77
Bolivia,6D2TCm4nf5nxAcdGJ7w3QP,3
New Zealand,4eWQlBRaTjPPUlzacqEeoQ,7
Malaysia,2BOqDYLOJBiMOXShCV1neZ,189
Indonesia,0UyljEbX9dqI1K0sqdv6B6,132
Norway,13KSOkEfy4swCQQFnEodwW,177
Sweden,61y2if48ZwPk4V2z2CqRVs,20
Greece,3KyKxJ4P3pVCgaZwaq2rUC,11
Mexico,7EySX8ldJHoeWjJhJyZ8Tq,154
Ireland,3QI96xFA7pHph2AwHu3rYT,110
Australia,36orMWv2PgvnzXsd5CJ0yL,29
Belgium,7GwGMxpIM0HPjF4zAMXfY8,160
Sweden,3FmCk4vUECSBsOkqiuRuE3,107
Uruguay,7xQgtdHA1NHFTmomE2XHhi,15
United Kingdom,5MWOSsgPDm3aPvAHWghxxG,68
United Kingdom,4wOgNWU6Y6mixNZcimJqDv,147
Norway,2Z1HknKRrvUv5cheidF8Ag,180
Taiwan,51c85seU1rsP7v1gWM7rFY,159
Germany,1I55Ea0zVoSKs6MqW7DQ3i,116
Austria,6Dy1jexKYriXAVG6evyUTJ,18
Egypt,40U8d12pC5UHqmHwXjHjjl,25
Sweden,4q2kLNrtErPRrKKbbnCUW6,21
Norway,5OaRqgnamUsa99HzxSTdDv,122
Sweden,3wNNbf63xkxw9rIVWtFy7a,69
Iceland,35AOCqROXlADv2zpA1pB9D,19
Argentina,2egI1hFZDAYrkCgtepoore,60
Brazil,4dwBkgq4a4gEissxTY0YDT,18
Sweden,7EUfNvyCVxQV3oN5ScA2Lb,36
Taiwan,0YcR6q80tWpaCl3e218vGz,63
Germany,369OYjNqUCW9qfpel8cHoF,122
Germany,3vJcz8exedHCjQ9ed95NqU,121
Lithuania,0DwVfCYLrVXgvejYbWwZAd,134
Philippines,7jzldCBnJjpJM3epzJ85KE,174
Mexico,6z32PqAvnLBGDD2KinNn5j,165
Norway,3uktkQvDHJvtS6gFNIjSvJ,98
Panama,7en0831Kv3C7qDh1kXhM9U,71
Taiwan,3pIigjAWkzwAonXpJ1fmSF,4
Ecuador,6OqrJqDMu15AGJHJazg9Nr,181
Mexico,2aksifNn5ph8igDOkPBA02,122
Sweden,62gZY6joWPt97hbsbIdd4t,108
Switzerland,71TRhiwsRckqoqO9CcDIE6,193
El Salvador,4W3FJapn5CD6Fnrlfj4HFe,73
Denmark,4ukUoXLuFzMixyZyabSGc4,88
Norway,7LEydI5NfjY6mZfKwYIptZ,58
Slovakia,6jmngk8Fwup05JZ6kgXEGX,23
Netherlands,1zY6ekSJ8VI6tZ6nBqoo7g,73
Turkey,7hDc8b7IXETo14hHIHdnhd,7
Finland,65jnCBEdt87PKLbwUW2FSs,188
Finland,4DHQAVaeSjtfqie2yJamUg,143
Poland,7EI6Iki24tBHAMxtb4xQN2,5
Italy,7cwt8YKQHTKAcAyTARlIpb,37
Slovakia,1A4OrwYOkyanjqBeC03Yux,162
Portugal,0OMt4Qyetdbw2eUEvKBdHH,58
Switzerland,5pXlCsfB8VUXAQqQCFAcB7,106
France,2rozzUGTRWqhTa2NzJAl8I,34
New Zealand,2gpWyfu7eZ01zzncHpxOtA,12
Luxembourg,1QLZKzC2pjP4ySf4ALrNhm,26
Chile,6HVvoYxya254tV9ZeXKyTg,152
Greece,2cH72nbH0AH5ivjH0xBBwt,54
Indonesia,5CwcXgsF9jcyqwkl5uxKnD,1
Israel,5qHirGR7M9tdm6C17DlzSY,127
Austria,4hHcQc5gcQlHVxKCqdliQZ,121
Australia,4R6mDfIHowKu7OFkWrUENf,175
Poland,4BHSjbYylfOH5WAGusDyni,23
Viet Nam,40ZLOoPhvn8HkMBBJRP1kq,70
Czech Republic,5VwwpU7KsLhgfbMEecedhJ,160
Austria,5XiZK7m9PLppgIzJBpw2x5,105
Turkey,46X0rddXGD4C5CJOBmHQqD,84
United Arab Emirates,1Z8TPHiKeCUyClxV6WTTIf,39
Poland,0WCEaydwN65cvwaW8aqptF,26
El Salvador,4gChz67rTHfVzKCZAHsifM,95
Viet Nam,0ZNU020wNYvgW84iljPkPP,25
Egypt,5AGeNYpstVBpFn8IW2KqS7,125
Singapore,6jMIzxLw7QDtvfo9XYFjKy,58
Bolivia,7oySelE0Cb5q1TBBSPZJT2,51
Germany,27yfGoOGT5CJtKdm25VY3R,88
Japan,39HHOHnjFrWtRat1LYQoHJ,167
Malaysia,4b1sQpvL7QVgamRZ74F1oA,101
Hungary,0IuVhCflrQPMGRrOyoY5RW,98
France,43jBqV3j3Xi1g6wO0bhIMd,50
Sweden,3FcaZea4aO9loYJc42HgJd,126
Philippines,2eAZfqOm4EnOF9VvN50Tyc,149
Austria,5eXBXreN3d1zdj6Sa8dS0u,128
Malaysia,7uiBocndm12aKbsdnQ3Scx,70
Latvia,2LAs8ikwqxNmAIn2F5qPEr,66
Global,0mfCH4nfpshBQR9ueZP5eP,86
Romania,3Kuu5vASpXK8oRsxOvau6P,21
Philippines,5S9Zs5g9lTWnLIboN1pdlU,176
Germany,2Uqno6bplmiQo12Cu6Ukm8,35
France,1DuGijuKlKeiMGlU6x5LEb,34
Peru,50ZC4PM7hywH27RcCfViau,2
Uruguay,6VOb0Kkrd45Bp5RHYSla2J,94
Poland,59CfNbkERJ3NoTXDvoURjj,47
Switzerland,2yZax79pOrYuyIFVW2cZY2,52
Finland,2jp2lHGszhbcR6fnSOS38n,153
Panama,76KDy62J99FKu6ZsxMJy3j,109
Slovakia,0lZk8fjx0u7hRwEgs7sOKW,185
Estonia,08fa9LFcFBTcilB3iq2e2A,72
Costa Rica,1LO951RWD10l9Vys0NrFty,36
Indonesia,1isYJ6lpYBlTBgop57DIU4,121
Denmark,5Jqo99jKKbaSYKQ7P0SM54,35
France,363mqittn6QH7w5qMmsEB0,42
Global,24eP9hGnGR6RCQvllQVkCm,145
Bulgaria,068ePavv85oYAkyDsJttap,47
France,0PEvNecmiHz8PsegFXXmcF,15
Finland,3buwFfY33H32wfZ6X9poV3,108
Hungary,6J5ArwJqeLHFKNfHcDP6OG,85
Dominican Republic,2Q4NikSXoPttjx1BSGJzBN,174
Iceland,7aw3gxGEbUMeO1DyBmPzqJ,6
Dominican Republic,5c4KBG3ATUOmP8y2KHGGoI,145
Australia,3x2yq9JFjOQpqbW4uSBMcD,148
Dominican Republic,2XW4DbS6NddZxRPm5rMCeY,3
Taiwan,4V7pB7pmPU1wf6U8S2iP2S,82
Netherlands,6CS7hNTlgl3uKLiBm7LGb1,168
Spain,1UQbxSOVbauPxaUh337GTx,130
Canada,4jFD7byoPdGkEdjHLMduR9,157
Spain,7kcSKOl5rR4zGxFNYhkeRX,62
United Kingdom,2NxPuwWBwUTkrdMWETFGh2,147
Chile,5eyMxSdSDoOMEwyM1llGY6,55
Singapore,0247StOpd3AkeBQzANX4Zf,16
United States,7x9nXsowok1JszkVztI5NI,39
Hungary,2fUZ3aMp8amSaV0mp8s6rQ,148
Singapore,2r1T6xGTVaNAqBoPH4lZEE,2
Argentina,6V6SZ4JbgtGF8owOpUqOah,51
Egypt,4Q34FP1AT7GEl9oLgNtiWj,66
Switzerland,4Ta3PhWmY50ZLU1uhKFKPE,25
Taiwan,2wVbhL9mvytnMebZPAqawP,138
Austria,6k1Z909rD0eH7wLoxF4Mkn,137
Latvia,6Juv5N0dNU1imms9c9u1dA,44
Japan,7aiDOJpuS4UxjKpgQe2mjF,66
Australia,0xIVvRmjztR1AwuHrkhH41,84
Taiwan,4fIdH1l3SS0qdYRJiHwUnO,165
Switzerland,2Uj2ZAglkVkCU0pcF7cwZ3,111
Global,7e0nXDIIa6hFqI4HmuanLP,111
Iceland,3Z8FwOEN59mRMxDCtb8N0A,48
Colombia,5t1feZXRvi9xSFNEEMuboe,144
Poland,5PjdY0CKGZdEuoNab3yDmX,9
Honduras,5Xitt5a5uLQ1QtYdFxmi9e,14
Global,0AaV4MJrgmLV3XhoiWXjjb,16
Switzerland,34d7sGX6WUqq8f04e7CSNF,41
Estonia,6U0FIYXCQ3TGrk4tFpLrEA,30
Germany,4lsH9KsVtGMLt2r0mVrbhz,113
Egypt,07FmukVOxw10TA8QGtSgLN,141
Global,4buHBCFNm5WvttEDevaj9C,155
Argentina,7CAdT0HdiQNlt1C7xk2hep,67
Bolivia,4z6wo6PJG4Fve45OXK6D9m,40
Costa Rica,6K5BsR04ijf3FHNzjbaagD,16
France,0CPCqolwD1sQ363x8ObHPl,75
Switzerland,3FQCJI2t5LTbsRPfYVBSVB,48
Bolivia,6t0pCukYcCbSmGBX2qeIHB,96
Singapore,6FZDfxM3a3UCqtzo5pxSLZ,60
Netherlands,6i56nPbOOe3hEeUku2Wnpx,122
Brazil,6adofcKuKjIl78iwvWF5MM,99
Global,4ffyvGU97UkoUkHEOPzPZT,88
Slovakia,5GGG1vHqZEBfZpscHGFpWP,129
Singapore,2d8SmlYVTgQsjcQWWPiRCW,166
Finland,4X0RNVmTbu94zngheZuoac,31
Panama,78dzBjk47wuaraNVpVJ9QB,183
Peru,2UAWYufVaO3EnUUNzl0ppO,57
Taiwan,4dV0T2JbvRemNAdt2oaOhG,53
France,1OgprQqHW9Fe6MPfHtswiy,86
Egypt,55CHeLEfn5iJ0IIkgaa4si,85
Philippines,5S4T2Pdr8qhetF3UhkwuMj,28
Ireland,6Vgtvd7I5yopJdBuxqjBd2,107
Philippines,4kfm1uI9QGaoN9qm6CkAMn,43
Austria,38Vh0iUlilcvnBNWS4saSD,66
Slovakia,1OuN92HcVG6NVpWbeESNB3,117
Uruguay,1f7EksSG9CeiXbjGD4zUga,85
Netherlands,2sDSBt67I6ZiKf6tgPrgDR,45
Norway,3ZWhRS2EJVL5B0IEzkcvZa,69
Netherlands,6YPkb4MZmQQ0BLXnp7CmJc,72
Viet Nam,1ABS9lKaZ1uXkXCqr9zFO7,171
Estonia,24Yi9hE78yPEbZ4kxyoXAI,2
Czech Republic,5EjteSNTqatIHXgMEFhfFC,113
France,5hFr3VDTTYL8ObK1LxTZQc,149
Luxembourg,2mpKvEhGgacgyMr8y2opvY,75
Guatemala,5gc6e6b4ZLAxhLeVtgWe9c,5
Chile,7nBpqA3BG11KFFldLhe0sB,137
Dominican Republic,2AlHpf178cwGhoBUEyhBUv,162
Belgium,67SY1xdzzHbagT1j288GRG,180
Greece,1mVwg0963GyNzlIW5vv3Kk,112
France,5MGk6bZEwsfUO9yJ2MKHpZ,105
Dominican Republic,3szf2z1Cy1QMrtHrbn8rz9,173
Chile,0JAZWvvqttGFm4UMDsPQXC,10
Norway,1HfClJxpAPEcgImpLYL0pz,134
Morocco,20cwcEwAu7VVjwuxqm3vAC,12
Belgium,145QaTU2UvcUNkC04RIYkT,130
Argentina,2ARn3G25of5dL50KuRhysK,135
Austria,1SVI1xBJz23bUK3HrX8Kka,20
Ireland,5vjLSffimiIP26QG5WcN2K,159
Nicaragua,1Y372uxsCkKqNclj2ercap,65
Panama,6KuqAtoeVzxAYOaMveLNpH,71
United Kingdom,24YG5Z8Of1VHovrfXsbvCZ,82
Viet Nam,6SlgEjTI7VVT7FVFfDAx17,70
Czech Republic,5KWxtm24eahVFAU4Acd5er,119
Czech Republic,4AYcIS6vBjhjCE9uKPEBHu,7
Norway,2BITQ360Knh6qNAOqR7Dyq,48
Ecuador,3S0OXQeoh0w6AY8WQVckRW,136
France,6YzQOngfcV0W9F8UOTnEEK,1
Viet Nam,1DEkGXICCGLjDF7C65KBFw,119
Netherlands,0W45XmA05WhqVxO9XTqLvG,87
Estonia,4BGZF4oLbTL0pWm7C18pbv,11
Finland,5p7ujcrUXASCNwRaWNHR1C,7
Dominican Republic,6O5TrlFWTYvznd9fMC0VvU,98
Hong Kong,7jo1ash37IUB5NyviV7ajO,17
Nicaragua,1qE8DOtw7zdXHMgZm20eLM,159
Romania,2mvabkN1i2gLnGAPUVdwek,116
Denmark,02itaCXOdC54J0ISjqqFAp,19
Denmark,0F1KilKDL4TEQRppaxRn6X,102
France,6eVHz1I8JaAYUl1jTgSjRW,85
Bolivia,36CiGk9oRdwTnBDMgKEfjl,42
Guatemala,13X0XdLMOdtbXVtAj2ox4h,16
Global,2Gq636OOGgxCTqEuzCZhsa,19
Guatemala,43it4kot08akLzFIEMhXNN,56
Switzerland,09FMFnWC5RYkvvvsjOus9B,185
Chile,6NfrH0ANGmgBXyxgV2PeXt,1
Hungary,7wD6iRghe6SnKHkvHqpnC5,42
Poland,3TpeJmZDDMLBcnMGRQuSA4,5
Italy,7qfDIz7kUdP7fyUdVoUCx1,4
Dominican Republic,35mvY5S1H3J2QZyna3TFe0,33
Finland,2zCoZnyGWnw145lOW1Phnd,69
Bulgaria,48sRweFyTYPSBQSb6eFsKf,83
Hong Kong,3hFG4jR5stnIQJDI64KlJY,62
Hungary,4cbdPT6uaBOgOQe3fLMofl,15
Taiwan,2UYG331lOP6amEWplE7eno,58
Singapore,66kQ7wr4d2LwwSjr7HXcyr,25
Global,07Oz5StQ7GRoygNLaXs2pd,24
Ukraine,49eccJME4fYJnOwCmJMXfV,67
Israel,0q85C1JiECyYIQthz1posA,118
Canada,5VEuraNSVxMTzDTtrmL3lQ,10
Ireland,3xzmbGtaMnGUUhOcvqIN05,108
Guatemala,2YpeDb67231RjR0MgVLzsG,38
Panama,4uziEsK1yiqdauKVDPsmVG,10
Austria,6eTCxwf1n7XZLucLtFn0Fo,41
Greece,7FIWs0pqAYbP91WWM0vlTQ,1
Uruguay,7hDc8b7IXETo14hHIHdnhd,83
Spain,1g7XVrQWDFn6xckZmQ8whB,96
Russian Federation,2bAAj29XGc4h1G4oEGYCmg,143
Thailand,3QPBocWfIcOCdFFvmqn60F,148
Turkey,3R5cc9t10Ol60Nz7eXU2TW,17
France,7iTNMJdlQhOcAZRBIwVJZ0,91
Australia,4VgcZBaJAibMnZDEOBQB7O,101
Austria,2IHLaN6wwYKQ3S24NsQqpA,54
Estonia,3VmzE0xZIiAmPdAxYHQMgP,32
Singapore,6ZelF5APDN5r6XnFqcnvWR,199
Austria,3VyRiEUfiieIiF4kVrS1CF,28
Italy,4rRIovg4TvxLUiUrpGI6lE,127
Australia,60srrpZaXm72T4i3ZAoT5w,125
Finland,3PXtJl7rYCuRYt1dCeOua3,181
